篇名	作者	页数	关键词	摘要	filename
纪念改革开放三十周年浙江高校图书馆建设与发展座谈会暨《浙江省高校图书馆指南》首发式在杭州举行		1	 	 	ZJTQ200902008
国家图书馆俄文“中国学”(汉学)书刊的国际交换回顾与展望	段洁滨:22736169	7	图书交换; 汉学; 中国学; 俄罗斯;	"书刊文献的国际交换是图书馆采访工作的一部分,也是文献来源的一个重要渠道,国家图书馆中国学(汉学)外文文献国际交换工作经历了一个渐进的过程,特别是俄文中国学(汉学)文献的交换,更是经历了一个从不太重视到非常重视的过程。对国家图书馆俄文中国学(汉学)文献国际交换工作做一个历史回顾与未来展望,对我们了解俄罗斯汉学家的研究成果大有裨益。 "	ZJTQ200902009
随书光盘的著录与管理实践对比研究——以浙江机电职业技术学院图书馆为例	周秀梅:17720544	3	随书光盘; 著录; 管理模式;	"文中对随书光盘的两个管理阶段进行了对比分析,肯定了随书光盘网络管理的模式,并对这种模式在实践运行过程中存在的问题提出了解决方案。 "	ZJTQ200902010
国家图书馆OA民国文献资源及利用	于新国:08916681	3	国家图书馆; 开放存取; 民国文献; 国际互联网;	"从OA解读、国家图书馆OA民国文献资源及其利用方式三方面,对中国国家图书馆开放存取(OA)民国文献资源及利用进行了探讨。 "	ZJTQ200902011
浅谈现代大学图书馆发展和青年馆员成长	刘涛:09378261	4	大学图书馆; 现代服务; 青年馆员;	"信息、网络技术的进步给现代大学图书馆的建设和服务带来了巨大的机遇和挑战。本文简要分析了这一新时期大学图书馆的发展特点,并结合图书馆的服务建设讨论了青年图书馆员应该具备的素质和能力。 "	ZJTQ200902012
基于博客圈的图书馆员发展	张艳霞:22926387|田继壮:22874419	4	博客圈; 图林博客圈; 图书馆员; 图书馆员的发展;	"介绍了博客圈的概念、优势、功能等,并以图林博客圈为案例,旨在揭示博客圈对图书馆员发展的作用。 "	ZJTQ200902013
EI的发展概述及其网络版检索实务	徐勇:08529490	6	Ei; EV; 服务功能; 检索方式;	"工程索引(Ei)历经百年历史,由起始的纸质型综合检索工具,发展成为因特网上的大型综合信息服务工程信息村系统。文章对其中的名词概念的变化,数据库内容的扩展,现代信息服务的理念,检索方法的大众化演变等等,一一进行了梳理。 "	ZJTQ200902014
网络环境下《文献检索》课程的研讨式教学方法研究	周梅群:21462895|陈雪飞:45681894	3	网络环境; 科技文献检索课; 研讨式教学方法;	"网络环境下,高校科技文献检索得到了长足的发展,也面临着严峻挑战。研讨式教学方法能充分调动学生的创新思维,引导学生在老师指导下自主利用网络和课堂,使整个教学活动向更深层次的科学研究方向进行,是一种非常有益的教学尝试。 "	ZJTQ200902015
网络环境下高校图书馆服务工作的发展与创新	董玉光:23667408|涂晶晶:23667409	5	网络环境; 高校图书馆; 服务工作; 发展; 创新;	"网络环境对高校图书馆的建设产生了深远的影响。因此,高校图书馆应该针对存在的问题,创新服务理念和服务手段,充分利用互联网的优势,开展人性化、个性化的特色服务,以满足新时代读者的需求。 "	ZJTQ200902016
近代绍兴沈氏藏书家	蔡彦:10744861	3	藏书家; 绍兴; 近代;	"通过考述清季绍兴沈氏藏书家的主要藏书活动,追述其人其事,探究了从19世纪初到20世纪我国传统藏书事业的流变特征。 "	ZJTQ200902017
高校图书馆学科信息共享中心的构建及应用	徐剑:11685105	5	信息共享空间; 学科IC; 高校图书馆;	"Information Commons(信息共享中心,简称IC),是20世纪90年代末国外高校图书馆为适应用户需求的变化和研究的需要而建立起来的一种基础设施和新的服务模式。文章通过描述IC的概念、目的,从学科IC的设计、服务内容和实施等方面,探讨目前高校图书馆为学科教学与科研提供学科资源信息服务的新模式,为我国高校图书馆深化信息服务提供借鉴。 "	ZJTQ200901003
解读ISO9000八原则 构建高校图书馆质量管理体系	洪坚:17321048|张伟庆:14039650	4	ISO9000标准; 八项原则; 高校图书馆; 质量管理体系;	"国际标准化组织的专家针对ISO9000体系提出的八项质量管理原则无疑是其思想精髓的总结,这些思想和理念在质量管理界得到了广泛的传播并被用来指导实践。本文对八项质量管理原则的内涵逐一进行解读,并进一步分析了如何应用其思想来构建相应的高校图书馆质量体系。 "	ZJTQ200803004
试论医药高校图书馆在和谐社会构建中的作用	王磊:20234055	3	医药图书馆; 普及药学知识; 和谐学习; 信息机构;	"图书馆是先进文化阵地,要充分发挥医药高校图书馆的专业优势,在和谐社会构建中,为精神文明、物质文明建设作出医药科学普及的贡献。 "	ZJTQ200803005
数字信息时代图书馆学专业教育改革探析		 	 	 	ZJTQ200803006
网络环境下的现代高校图书馆人力资源管理	王佩:17320270|崔培英:09566998	5	高校图书馆; 人力资源; 建设;	"本文就浙江省部分高校图书馆人力资源现状做了抽样调查,分析了存在的问题,着重论述了新时期高校图书馆人力资源的规划,并介绍了本馆人力资源管理工作的实践。 "	ZJTQ200803007
博客(Blog)与高校图书馆信息服务创新		 	 	 	ZJTQ200803008
试论数字化图书的优势与不足	闫智勇:10644064	4	数字化图书; 传统图书; 阅读; 比较;	"数字化图书与印刷型文献相比,具有节省空间、便于资源共享、检索途径多、不受时间和空间的限制等优点,但在保存、阅读等方面不及传统图书,且受到网络条件的制约和信息技术的严重挑战。因此,数字化图书与传统图书要相互补充,相得益彰。 "	ZJTQ200803009
高校图书馆资源整合、结构调整的四个专项建设	陈洁:21122308|杨莉卿:11380601	5	图书馆; 资源整合; 结构调整; 精品课程; 指引库;	"本文从图书馆时刻处于服务能力的有限性与用户需求无限性的矛盾夹缝入手,详细论述了图书馆在信息资源建设时应首先做好已有资源整合、优化馆藏结构,特别是精品课程建设、重点学科导航库建设、专业信息指引库建设以及教学参考资源建设这四个专项建设。 "	ZJTQ200803010
加强古籍保护 传承历史文化	蔡彦:10744861	5	古籍保护; 历史文化; 绍兴;	"古籍是前人留给我们的宝贵文化遗产,它们不仅具有较高的文物价值,更具有丰富的文献价值。如何保护好利用好这些古籍已经成为新时期图书馆工作者的一项重要课题。在长期的工作中绍兴图书馆逐渐形成了具有自己特点的古籍保护""绍兴模式""。 "	ZJTQ200803011
“爱读爱看”网站多媒体数字报纸资源及利用	于新国:08916681	4	多媒体报纸; 数字报纸; “爱读爱看”网站; 国际互联网;	"从网上多媒体数字报纸资源、""爱读爱看""网站多媒体数字报纸资源、多媒体数字报纸资源的检索和多媒体数字报纸资源的阅读与利用4方面,对""爱读爱看""网站的多媒体数字报纸资源及其利用进行了探讨。 "	ZJTQ200803013
学术报告简讯		1	 	 	ZJTQ200803012
省高职高专分委员会举办信息咨询与信息素质培训班		1	 	 	ZJTQ200803014
浙江省高校图书情报工作委员会2008年工作报告		5	 	 	ZJTQ200803020
2008年浙江省高校图书馆馆长工作会议纪要		1	 	 	ZJTQ200803021
关于表彰浙江省高校图书馆2005—2007年度先进集体、优秀馆长及先进个人的通知		3	 	 	ZJTQ200803022
知识经济时代图书馆员素质建设的必要性	姜国屏:17319027	3	知识经济; 图书馆员; 素质建设;	"本文分析了知识经济时代图书馆员应具备的能力结构,探讨了当前图书馆员队伍素质的现状及提高素质的基本途径。 "	ZJTQ200803015
试论高校图书馆青年馆员的培养		3	高校图书馆; 馆员; 培养;	"青年馆员的成长直接关系到高校图书馆事业的发展。针对高校图书馆青年馆员存在的一些问题,提出了一些青年馆员的培养措施。 "	ZJTQ200803016
高校图书馆服务中的读者权益保障探究	王琼:17320281	4	高校图书馆; 读者权益; 读者服务;	"本文探讨馆员在维护读者权益中应尽的义务,阐述如何帮助读者认识自身权益、维护自身权益,更好地利用图书馆,并从维护读者权益角度探讨馆员的职业规范。 "	ZJTQ200803017
高校图书馆信息服务与大学生就业	黄秋玉:07503046	3	高校图书馆; 信息服务; 大学生就业;	"当前大学生就业难是一个普遍存在的问题,而且这一矛盾越来越突出。作为高校图书馆,如何充分利用自己的先进设备和信息资源优势,为大学生就业提供服务,文章做了有益的探讨。 "	ZJTQ200803018
社会价值对峙中的美国图书馆	段洁滨:22736169	5	美国; 学校图书馆; 禁书; 价值观;	"由于政治、宗教、各社会团体利益的不同,近年来许多美国团体对美国学校图书馆的藏书提出了非议,认为这些藏书妨碍了青少年的正常阅读,对学生的思想健康有害,美国图书馆员对此也态度不一。本文从美国人的政治信念、宗教信仰和家庭理念等方面分析了造成这一问题的深刻社会原因。 "	ZJTQ200803019
"用科技手段存储,以人文精神提供——图书馆核心价值再认识"	段洁滨:22736169|史建桥:23036879	5	图书馆职业; 核心价值; 信息自由;	"从多角度分析了核心价值体系的内涵,介绍了中、外图书馆核心价值的演变过程以及中、外图书馆界对图书馆核心价值的认识。认为信息自由是图书馆职业价值体系的核心概念。 "	ZJTQ200703001
和谐社会背景下的图书馆和谐化构建	张竹赢:08886449	3	和谐社会; 公民素质; 图书馆; 人际关系; 构建;	"构建社会主义和谐社会是中国发展的大势所趋,图书馆如何成为构建社会主义和谐社会的重要环节和组成部分,如何适应构建和谐社会的新形势,是每个图书馆面临的重大选择。 "	ZJTQ200703002
从人文角度分析图书馆建筑中的几种关系	颜务林1:11524360|李亚芬2:08175632	4	图书馆建筑; 复合图书馆; 现代图书馆;	"从人文角度出发,分析实体图书馆与虚拟图书馆的关系;土建、装修、家具、布置、使用相互之间的关系;空间的开放性与变化性的关系;自然采光与人工照明的关系;管理需要与服务要求的关系,并提出解决实际问题的具体办法思路。 "	ZJTQ200703003
高校多校区图书馆建设问题探讨	黎琳:10650816	3	多校区图书馆; 管理; 服务;	"随着高校的合并重组,""一校多区""的办学模式已成趋势,并给图书馆的多校区建设运行与读者服务带来了新的课题。本文就我校多校区图书馆运行实践,从馆藏建设、现代化管理、读者服务等方面进行了探讨与思考。 "	ZJTQ200703004
网络文化利弊谈	毛为忠:10607009	4	因特网; 网络文化; 利弊;	"网络文化带来了深刻的影响。本文阐述了网络文化的含义和特征,分析了网络文化的积极作用和负面影响,并对加强网络文化建设提出对策。 "	ZJTQ200703005
“纺织服装特色信息资源导航系统建设”研究报告	丁祖荣:09410542	6	纺织服装; 信息资源; 导航系统;	"浙江理工大学图书馆所建的这个""纺织服装特色信息资源导航系统"",主要是将该馆收藏的纺织服装类外文原版期刊进行数字化处理,并收集网络上有关的信息,建立一个纺织服装类的专业信息网络资源导航系统,初步达到全校师生可共享的目标。通过建立这样一个纺织服装特色信息资源导航系统,一方面使读者在使用上不再受限制,提高期刊的利用率;另一方面对书刊起到了一定的保护作用,缓解了工作人员的压力,并使读者可以全面、便捷地接收到比较综合的专业信息。 "	ZJTQ200703006
论当前图书分类实践的若干突出问题	王国斌:07919609	3	图书; 分类体系; 实践;	"本文立足于当前图书分类实践中存在的与分类体系脱节的问题,提出了一些自己的看法,并力图在图书分类工作中,尽量实现与图书分类体系的有机结合,便于文献资源的共享和利用。 "	ZJTQ200703007
基于CSSCI数据浙江省高校图书馆发表论文量和被引频次的分析	李晨虹:10719466	8	文献计量学; CSSCI; 载文分析; 引文分析;	"本文采用CSSCI数据,分别统计了浙江省高校图书馆2001-2005发表论文量、被引次数和发表论文最多的作者、论文被引次数最多的作者、被引次数最多的论文,为了解浙江省高校图书馆发表论文量和被引次数情况提供客观、公正的依据。 "	ZJTQ200703008
SSCI源期刊的分析研究	徐勇:08529490|张昆丽:07900380|张秀华:07894137	3	SSCI; 社会科学引文索引; 源期刊;	"根据2005年SSCI源期刊以及ISI收录期刊的原则,本文分析了SSCI入选期刊的概况、收录的学科范围,并探讨了中国大陆出版期刊未被SSCI收录的原因。 "	ZJTQ200703009
高校图书馆的信息素质评价——以哈尔滨工程大学图书馆为例	范志武:06977252	5	高校图书馆; 信息素质; 方式评价; 成果评价;	"高校图书馆的信息素质评价包括:方式评价和学生成果评价。只有有效的教育方式才能带来学生知识、技能、态度的改变。本文以哈尔滨工程大学图书馆为例,以大学生文献检索课实习报告为样本,运用定量方法分析其信息素质状况,说明了已实施的信息素质教育方式与大学生信息素质提升的相关度。 "	ZJTQ200703010
诚信教育与高校图书馆工作	王彩英:07496991	3	高校图书馆; 诚信教育; 大学生;	"结合当前大学生在图书馆诚信状况的实际,从大学生诚信存在的问题切入,对大学生诚信现状,从社会、学校、家庭和学生个人四个角度分析,探究诚信缺失的原因,并提出大学生诚信教育的必要性和具体措施。 "	ZJTQ200703011
论高校图书馆员的职业倦怠	姜鹏飞:21278958	4	高校图书馆员; 职业倦怠; 鲶鱼效应;	"本文从高校图书馆员的职业特点出发,探索其职业倦怠的表现形式和成因,提出了远离职业倦怠的有效途径。 "	ZJTQ200703012
浅谈高校图书馆统计工作	张本昌:10733696|赵才:08432342	4	高校图书馆; 统计分析; 措施;	"统计工作是图书馆现代化科学管理的基础和前提。目前,图书馆统计工作中存在着一些问题,应当采取加强管理、建立健全相应的规章制度等措施,使图书馆的统计工作更加规范化、科学化。 "	ZJTQ200703013
浅析我校勤工助学学生参与图书馆管理工作的利与弊	吴文捷:10592198	3	高校图书馆; 勤工助学; 积极作用; 存在问题;	"勤工助学学生参与图书馆管理工作,在一定程度减轻了他们的经济负担,提高了他们的综合能力,缓解了图书馆工作人员的压力,有助于提高图书馆的服务水平和服务质量。但同时也存在着定位不高,缺乏上岗前的培训,工作缺乏主动性,管理不够规范等问题。 "	ZJTQ200703014
短信服务是图书馆拓展服务内容的新渠道	罗志尧:10287826	3	图书馆; 短信服务; 超期提醒;	"读者只要拥有一部手机,就可随时随地得到图书馆的相关服务,短信服务系统提供了图书馆与读者之间沟通的桥梁,把图书馆的服务延伸到了读者的身边,为图书馆实现巨大的社会效益。 "	ZJTQ200703015
“阅读疗法”——高校图书馆服务功能的延伸	黄秋玉:07503046	4	阅读疗法; 高校图书馆; 读者服务;	"本文从阅读疗法的机理及其适应症入手,探讨了在高校图书馆实行阅读疗法的必要性和可行性,并结合图书馆服务形式,提出了开展阅读治疗服务的具体措施。 "	ZJTQ200703016
浅议读者服务与和谐校园的文化建设	周晓芳:15392457	3	学校图书馆; 学校图书馆服务; 和谐校园的文化建设;	"学校图书馆的发展能够提升一所学校的文化品位,发挥学校文化建设主阵地的作用。本文从构建和谐校园的角度,阐述了图书馆服务如何与和谐校园的文化建设相协调的设想,并就如何借助学校的发展促进学校图书馆的服务提出了几点建议。 "	ZJTQ200703017
2007年浙江省高校图书馆馆长工作会议纪要		1	 	 	ZJTQ200703018
现代职业技术教育的弊端和图书馆的使命	蔡文彬:09317957	4	职业技术教育; 图书馆; 通识教育;	"本文通过对现代职业技术教育的特点和社会对人才需求标准的具体分析,指出通识教育在职业技术教育中的重要作用以及图书馆和图书馆员的责任和义务。 "	ZJTQ200702001
浙江省高校学科发展势态与图书馆的相应对策	李志荣:10590656	3	学科评估; 重点学科; 高校图书馆;	"本文基于教育部学位与研究生教育发展中心发布的2006年学科评估结果,对涉及浙江省高校的有关情况进行归纳分析,并提出图书馆加强为重点学科服务的几点思考。 "	ZJTQ200702002
论图书馆功能的实现与读者权利的实现	张登云:10665205	4	图书馆功能; 读者权利;	"本文通过分析图书馆的功能、读者所享有的权利,以及两者之间实现的相互关系,认为图书馆功能的实现与读者权利的实现是相互呼应的,读者权利的实现是图书馆实现自身功能的前提条件和发展动力。 "	ZJTQ200702003
浅谈图书馆管理创新	王未:10716303	3	图书馆; 管理创新;	"管理创新是图书馆发展的内在动力,以创新促发展。这是图书馆生存价值的重要体现。随着图书馆现代化建设进程的加快,特别是网络环境的形成,传统的管理思想、组织结构、工作方式正在发生深刻的变化。本文分析了管理创新的重要性,指出管理创新就是实行人本管理和管理体制管理系统的创新。 "	ZJTQ200702004
CSCW环境下虚拟参考咨询服务系统的设计	潘旭武:16478443|江梅:20612626	4	CSCW; 虚拟参考咨询; 实时参考咨询; 协同工作;	"虚拟参考咨询服务是现代图书馆参考咨询服务工作发展的必然趋势。文章首先分析了计算机协同工作环境下的虚拟参考咨询服务的功能,然后在CSCW环境下建立一个能够开展实时虚拟参考咨询服务的系统模型,最后给出了系统的物理拓扑结构。 "	ZJTQ200702005
论高校特色教学数据库的建设	郁笑春:10699836	4	“读、写、议”; 特色数据库; 数据库建设;	"针对高校目前""读、写、议""的教学创新模式,本文重点介绍了高校图书馆应如何配合学校的特色教学,在做好高校特色教学馆藏的基础上,开展高校特色教学数据库的建设工作。 "	ZJTQ200702006
“杂志网”多媒体网络电子期刊资源及其利用	于新国:08916681	4	多媒体电子期刊; “杂志网”网站; 网络资源利用;	"本文从多媒体电子期刊概述、多媒体电子期刊的发展、""杂志网""多媒体电子期刊资源网站和多媒体电子期刊资源的下载和利用4个方面,对""杂志网""网站的多媒体电子期刊资源及其利用进行了探讨。 "	ZJTQ200702007
论数字时代高校图书馆期刊资源的开发与利用	陈玉霞:06976353	3	期刊资源; 数字建设; 开发利用;	"本文认为提高期刊采购水平和收藏质量,增强期刊的检索功能,重视电子期刊的建设是期刊资源开发利用的基础,而期刊资源的宣传报道,主动开展读者服务才能更好地发挥高校期刊文献信息资源的作用。 "	ZJTQ200702008
信息素质教育课程体系的全面构建	陈琳:07054296|胡海燕:07054262	5	信息素质教育; 图书馆; 课程体系;	"信息素质教育以培养学生的信息知识、信息能力和信息道德等为目标,注重系统性、层次性等原则,课程内容主要包括基础类的平台课程、提高类的拓展课程和巩固类的实践课程。 "	ZJTQ200702009
浅谈高校图书馆电子资源的利用培训工作	梁正华:10732357	3	图书馆; 电子资源; 培训;	"目前高校图书馆馆藏中既有大量的印刷型书刊资料,又有很多电子期刊、电子图书、电子索引等信息资源,新技术的出现对图书馆的培训工作提出了更高的要求。在此背景下,本文通过对当前高校图书馆利用培训工作现状的分析,结合工作实践,提出了一套较为有效、切实可行的培训方法。 "	ZJTQ200702010
浅议高校图书馆在大学生荣辱教育中的作用	赵娟:10591722	3	荣辱馆教育; 高校图书馆; 管理育人; 服务育人;	"高校图书馆应配合学校对大学生进行社会主义荣辱观教育,发挥高校图书馆管理育人,服务育人的功能,为新形势下学校培养出社会主义合格人才发挥出独特作用。 "	ZJTQ200702011
浅谈美术院校图书馆员的素质	金赛英:10625132	3	素质; 美术院校图书馆; 图书馆员;	"本文从美术院校图书馆的特点和作用出发,分析了美术院校图书馆员的现状,阐述了图书馆员素质及美术院校图书馆员特有素质,从而提出了实现提高美术院校图书馆员综合素质的途径。 "	ZJTQ200702012
关于“教学参考书利用率”的调研分析报告	苏令云:08894132	5	教学参考书; 利用率; 读者服务; 调研; 统计; 分析;	"通过对读者问卷调查和对精品课程教学参考书借阅次数的调研情况的具体分析,以报告的形式总结、归纳教参工作在读者服务工作中的实际作用。分析了存在的问题,并提出改进工作的思路和方法。 "	ZJTQ200702013
浅议高校图书馆读者服务工作	叶建英:10741934	3	高校图书馆; 读者服务; 服务工作;	"图书馆是传播科学文化的园地,肩负着提高全民族文化素质的使命。图书馆各项职能履行到位与否,是读者服务工作成败的关键。文章从图书馆与读者的关系说起,阐明了读者服务工作面临的挑战,重点探讨了高校图书馆做好读者服务工作的途径。 "	ZJTQ200702014
关于构建文明、祥和图书馆的思考	喻家英:10744441	3	高校图书馆; 文明; 环境;	"分析了图书馆在大开放、大流通条件下,读者借阅不文明的现状,提出了加强宣传和教育、公平使用图书馆资源、建立诚信档案等对策。 "	ZJTQ200702015
谈提高高校图书馆电子阅览室读者服务质量	陈青:21215096	3	高校图书馆; 电子阅览室; 读者服务;	"建立完善的电子阅览室读者服务体系,可以有效提高网络资源的利用率,发挥电子阅览室的教育职能,为读者提供更新、更完善的服务,提高高校图书馆电子阅览室的读者服务质量。 "	ZJTQ200702016
《博洛尼亚宣言》与法国图书馆学情报学教育	段洁滨:22736169	4	法国; 图书馆学教育; 图书馆员;	本文介绍了《博洛尼亚宣言》后法国学位体制的改革和法国图书馆学情报学教育领域的情况。 	ZJTQ200702017
浙江省高等学校图书情报工作委员会2006年工作总结		3	 	 	ZJTQ200702018
动态信息		5	 	 	ZJTQ200702019
《浙江高校图书情报工作》征稿简则		1	 	 	ZJTQ200702020
浙江省高职高专图书馆现状调研报告		13	 	 	ZJTQ200701001
服务是大学图书馆建设和发展的主线	张根彬:20743056	5	大学图书馆; 读者服务; 读者满意;	"服务是大学图书馆的办馆宗旨,图书馆在服务理念上应倡导""读者第一,平等关爱""的思想,在服务实践中贯彻""开放共享、利行方便、创新服务""的工作方针,使读者满意应是图书馆的不懈追求。 "	ZJTQ200701002
建设和谐社会中的和谐图书馆	杨菁:10641307	5	和谐社会; 和谐图书馆; 六要素;	"图书馆作为知识的载体,是精神文明建设的重要基地,它的使命决定了它在建设我国社会主义和谐社会中将承担重要责任。本文通过对图书馆中馆领导与馆员、馆员与馆员、馆员与读者、馆员与勤工俭学学生、图书馆内部设施、馆内各部门等六个方面的关系,论述了图书馆中之和谐,强调了图书馆在构建社会主义和谐社会中的重要作用。 "	ZJTQ200701003
社会主义新农村建设与乡村图书馆发展研究	陈清文:07764094	5	社会主义新农村建设; 乡村图书馆; 图书馆建设;	"本文通过对社会主义新农村建设与乡村图书馆发展关系的分析,指出社会主义新农村建设为乡村图书馆的发展提供了极好的机遇,并针对当前乡村图书馆发展的实际,提出了加快新农村图书馆建设的对策与措施。 "	ZJTQ200701004
城市图书馆公共关系的实践与思考——以宁波大学园区图书馆为例	马一萍:08174122	3	城市图书馆; 公共关系; 宁波大学园区图书馆;	"城市图书馆公共关系是现代图书馆发展的必然要求,本文以宁波大学园区图书馆为例,总结并思考城市图书馆开展公共关系的实践。目的旨在探讨城市图书馆开展公共关系的有效途径。 "	ZJTQ200701005
国际元数据数字保存方法技术发展综述	胡文娟:20578012|楼碧芬:20921566	6	元数据; 数字保存; OAIS参考模型; 信息存储;	"本文回顾了上世纪末到本世纪初国际上用数字信息来保存元数据这项技术的近期发展情况。其中包括该技术研究中所遇到的问题以及元数据对于存储方案的重要性,并概述了公共文档信息系统(OAZS)下的文档分类法以及图书馆所需要做的工作。 "	ZJTQ200701006
数据挖掘在数字图书馆中的应用研究	潘旭武:16478443|陈玲洪:20018294	5	数据挖掘; 数字图书馆; 结构挖掘; 内容挖掘; 用户使用记录挖掘;	"数据挖掘技术在信息的利用和提取中发挥着日益重要的作用。本文在描述数据挖掘技术的基础上,探讨了数据挖掘在数字化图书馆中应用的三个方面,说明数据挖掘技术在数字图书馆应用的必要性,并提出一个基于数据挖掘技术的数字图书馆的挖掘系统模型。 "	ZJTQ200701007
图搜——文献保障体系软信息高速路的构建	李仲良:06510985	4	搜索引擎; 图搜; 软信息高速路;	"本文阐述了我国文献信息共建共享体系建设的现状,提出通过构建包括元数据的标准化、跨库检索、专用搜索引擎三方面内容的共建共享保障体系模式,建设西南地区的软信息速路,并最终实现与全国文献保障体系的接轨。 "	ZJTQ200701008
论高教园区文献资源的共建共享	蔡文彬:09317957	5	高教园区; 大学城; 文献资源; 资源共享;	"高教园区建设对于优化教育资源配置,扩大教育规模,改善办学条件,营造良好的教育氛围,加快人才培养,促进经济社会发展具有重大意义。本文通过对浙江省高教园区发展现状的分析,阐述高教园区文献资源共建共享的必要性和可行性,并提出了具体的建议和对策。 "	ZJTQ200701009
高校文库作用管窥	邹爱芳:09394362	4	文库; 高校; 文化传统; 教育;	"文库是高校的一大特色资源,应充分发挥它的潜能,使其更好地服务于学校。本文结合文库书籍的特点,论述了高校文库在书籍使用、学校文化传统传承、师生良好精神面貌形成和宣传教育方面发挥的作用。 "	ZJTQ200701010
动态信息		2	 	 	ZJTQ200701011
基于我馆谈专升本院校图书馆期刊采购工作	王菊红:15233754	3	专升本院校; 期刊采购; 采购原则;	"本文根据我馆期刊采购的经验,通过对期刊采购工作的分析,探讨了期刊采购工作的原则及具体工作步骤。 "	ZJTQ200701012
略论“软实力”建设与图书馆教育功能	陈玲玲:10623730	3	软实力; 图书馆; 国民文化素养;	"图书馆作为公共文化教育设施,是培养提高国民文化素质的重要场所。参与国家""软实力""建设,提高国民文化素养,应该成为公共图书馆自觉的、有意识的""战略性""行为。 "	ZJTQ200701013
浅谈高职高专院校新生入馆信息化教育	叶昊:10689441	3	高职高专; 入馆教育; 信息化;	"本文从高职高专的新生入馆教育现状出发,分析信息化教育在当前入馆教学中碰到的问题,及对今后的一些发展方向等进行初步的探讨。 "	ZJTQ200701014
浙江省高校图书情报工作委员会2006年主要工作记事		3	 	 	ZJTQ200701015
论高校图书馆的人本管理	陈秀君:09404154	5	高校图书馆; 人本管理; 改进措施;	"文章揭示了高校图书馆""以人为本""丰富的内涵,分析了""以人为本""在高校图书馆管理中的重要性,阐述了实行""以人为本""管理的改进措施。 "	ZJTQ200606001
市民阅读与城市文化内涵的关系——以宁波为例	颜务林1:11524360|李亚芬2:08175632	4	市民阅读; 城市文化; 宁波; 大学园区图书馆;	"阅读习惯是反映市民生活形态的重要内容之一。个人阅读影响个人性格,全体市民的阅读影响整个城市的性格。对宁波市民在宁波大学园区图书馆(宁波市第二图书馆)2005年全年的图书借阅数据进行分析,通过可量化的数据来了解市民的阅读情况,目的是从一个侧面揭示城市文化的内涵特征,为城市文化建设提供借鉴。 "	ZJTQ200603002
高校图书馆与校园文化建设	朱丹阳:10711698	3	高校图书馆; 图书馆文化; 校园文化;	"论述了高校图书馆在高校教育中的作用、图书馆文化的特点、图书馆在校园文化建设中的地位,并认为加强图书馆文化建设能有效促进校园文化建设。 "	ZJTQ200603003
高校图书馆与和谐社会	刘丽达:06525583	3	高校图书馆; 和谐社会; 管理机制;	"论述了构建和谐图书馆的重要意义和社会效益,以及建立和谐图书馆的管理机制。对图书馆的发展与学校整体发展的不和谐、内部管理与外部合作中产生的不和谐现象进行分析,提出了和谐图书馆新概念、和谐图书馆内涵管理的主要特点、和谐图书馆服务理念新定位。 "	ZJTQ200603004
浅论公共图书馆数字化的阶段和措施	郭淼:10740708|汪宇彤:10595479	3	传统公共图书馆; 数字化; 措施;	"论述了传统公共图书馆,进入数字化图书馆的阶段,以及数字化发展的措施。 "	ZJTQ200603005
对信息时代高校图书馆文化建设的再认识	吕天然:21580351|王革丽:14039814	4	高校图书馆; 文化建设; 素质建设; 民主管理;	"本文阐述了信息时代高校图书馆文化建设的基本内涵,即图书馆的外部形象建设和内部素质建设,提出以先进文化为导向,提高图书馆的内在整体素质,加强制度建设和实行民主管理并分析了推动高校图书馆文化建设步伐的具体措施。 "	ZJTQ200603006
SAN在数字图书馆的应用研究	许晶宇:10649910|祝森生:10739300	3	数字图书馆; 存储; 存储区域网; SAN;	"从分析数字图书馆的存储要求,对存储区域网(SAN)技术进行分析,总述其特点,并结合图书馆实际给出SAN存储模式下的应用。 "	ZJTQ200603007
CIP主题标引中存在的问题	黄建平:10619865	5	CIP; 主题标引;	"本文列举了CIP主题标引中出现的问题,并加以分析,以引起同行的注意。 "	ZJTQ200603008
网络数据库检索技术使用的“边际”分析	孙悦民:21359417	3	网络数据库; 信息检索技术; 边际效应;	"本文运用经济学中的""边际""概念,从网络数据库检索技术的提供对用户使用的影响出发,分析了网络数据库检索技术使用的""边际效应""现象。 "	ZJTQ200603009
外文期刊利用现状分析及其对策	樊云仙:09420933	4	外文期刊; 检索; 成功率; 信息资源;	"外文期刊是一种高投入的信息资源,须有较高的利用率及检索成功率才能达到高产出的要求。通过对外文期刊使用现状的分析,提出了在外文期刊征订、检索技巧运用以及后期的读者分析诸环节中应注意的问题及解决对策,从而帮助读者最大限度达到检索目的,提高检索成功率,发挥外刊的最大价值。 "	ZJTQ200603010
高校图书馆纸质期刊利用问题刍议	洪富春:07751706	3	高校图书馆; 纸质期刊; 利用率;	"文章针对当今网络环境下,部分高校图书馆纸质期刊利用率不高,甚至遭冷落的现象提出相应对策,即在完善检索系统、加强管理、合理规划资金等方面着手,以达到提高纸质期刊利用率,发挥纸质期刊应有作用的目的。 "	ZJTQ200603011
ASTM美国试验与材料协会标准的分类	江梅:20612626	3	ASTM; 标准; 标准类型;	本文主要介绍ASTM及其标准的类型。 	ZJTQ200603012
