篇名,作者,页数,关键词,摘要,filename
利用未标注语料改进实体名识别性能,陈宁昱:06698167|周雅倩:06690146|黄萱菁:06710223|吴立德:06705247,6,计算机应用; 中文信息处理; 实体名识别; 最大熵; 未标注语料;,"本文主要介绍了一个利用最大熵进行实体名识别的系统以及所采用的模型和选取的特征。这些特征包括单词本身的词法词态特征和上下文信息。利用这些在任何语言的文本上都极易获得的特征 ,我们采用最大熵分类器构建了一个基准系统。在此基础上 ,我们首先通过网络资源建立了实体名词典知识库 ;并利用词典和基准系统在未标注语料上抽取出现的实体名作为辅助的训练语料 ;最后再将这些语料加入训练。实验结果表明 ,辅助的训练语料能够在一定程度上提高系统的性能。 ",MESS200502001
短语结构制导的范畴表达式演算,赵章界:09640503|白硕:09596143,8,人工智能; 自然语言处理; 语法; 范畴表达式; 短语结构制导; 信息处理;,"对于语言表达式的组成成分及它们间的关系的刻画 ,目前大多数语法研究都着重在句法层面 ,而本文的范畴表达式演算理论则着重在语义层面。我们首先考察了完全表达式与不完全表达式、句法类型与语义类型、继承、顺序、提取、并列等若干重要的语言现象以及各种语法理论对这些现象的解释 ,然后提出范畴表达式的形式化定义 ,分析了句法层面的形式约束对语义层面的内容组织的制导作用 ,并且用典型的语言例子直观的说明了如何利用短语结构制导 ,进行范畴表达式的演算。这种机制可形式化、可验证 ,能很好的捕捉语言的组成成分及它们间的相互关系 ,揭示一个句子所说的内容。 ",MESS200502002
XML内容筛选中的快速串匹配算法,刘萍:10348418|谭建龙:09596687,8,计算机应用; 中文信息处理; XML数据处理; 串匹配; 多关键词匹配;,"本文提出了一种对XML文本进行快速串匹配的算法 -XMatch。在对于XML文本的含路径信息的模式串匹配中 ,由于XML文本的结构化特点 ,使得传统的串匹配算法不能直接有效的使用 ;而现有的大部分XML内容筛选方法都是基于SAX分析的事件驱动过程 ,效率普遍较低。XMatch在对XML文本的结构 -schema进行分析的同时 ,结合模式串的路径信息 ,建立一个扫描自动机的有限状态自动机 ;此外 ,算法还支持带循环引用路径信息的模式串匹配。XMatch容易扩展 ,可以支持普通的结构化文本的串匹配。实验结果显示 ,本算法的效率比使用SAX事件驱动的方法有明显的提高。 ",MESS200502003
一种义项矩阵模型SMM,孙斌:06262061,8,计算机应用; 中文信息处理; 信息检索; 检索模型; 义项矩阵;,"本文介绍了一个同时利用词语和义项来索引和检索文档的信息检索模型 ,称为“义项矩阵模型”SMM(SenseMatrixModel) .利用词语和义项的关联提出了一种新的文档表示 ,即把文档表示成为一个term×sense矩阵 ,由此引进或建立起一些很有效用的数据分析技术 ,包括基于矩阵范数的文档相似度计算、文档向量和矩阵的离散余弦变换 (DCT)、多维数据正交分解 (MAD)等 ,并提供了一种新的、无需翻译或者模型训练集的跨语言检索和多语言文本分类的技术。另外 ,还讨论了对文档进行DCT的部分试验结果。 ",MESS200502004
文本的图表示初探,周昭涛:09559474|卜东波:09559496|程学旗:09560271,8,计算机应用; 中文信息处理; 文本表示; VSM模型; 图表示;,"文本表示是文本信息处理中的基础问题 ,以向量空间模型 (VSM)为代表的多数文本表示模型没有考虑文本中特征项之间的序关系 ,这样的表示造成文本语义信息的损失。我们尝试在文本表示中引入序关系 ,用图结构来表示文本 ,提出了一种新的文本表示模型—图表示模型 ,并对该模型的表示效果进行了验证。实验结果表明目前我们的表示模型仍达不到VSM模型所取得的表示效果。本文总结了文本表示过程 ,提出了一种新颖的用于度量文本表示模型表示能力的方法 ,同时也提出了一系列与文本图表示相关的值得探讨的问题。 ",MESS200502005
利用虚拟站点定位技术的网络信息检索研究,刘奕群:08176974|张敏:08186086|马少平:08177513,7,计算机应用; 中文信息处理; 网络信息检索; 非内容特征; 虚拟组织;,"虚拟组织是网格体系结构中的基本组织单元 ,借鉴网格研究中对虚拟组织的特性分析 ,可以在网络信息检索研究中定义虚拟站点的概念。实验发现 ,虚拟站点入口页面是网络信息环境中具有较高质量的一个网页集合 :实验表明 ,仅为全部页面数量 2 1%的此类页面就涵盖了 70 %以上的超链接 ,对这个集合进行的内容检索也比对网页全集的检索有超过 6 0 %的性能提高。这提供了一种在减少索引规模前提下提高网络信息检索性能的解决方案。 ",MESS200502006
基于Ontology的信息检索技术研究,陈康:08029133|武港山:08044172,7,人工智能; 自然语言处理; 信息检索; Ontology; 自然语言理解;,"随着Web的迅速发展 ,网上信息资源越来越丰富 ,网络已经成为了一个全球最大的信息库。而用户要从中得到所需的信息一般是通过各种信息检索工具。但是现有的信息检索工具都存在着检索精度不高等问题。本文针对这些问题 ,提出了将Ontology融合到信息检索技术中的思路。利用Ontology中拥有的领域知识 ,可以大大提高检索系统对自然语言文本的理解能力 ,同时方便用户以自然语言的方式提出检索请求 ,从而提高检索的效果。 ",MESS200502007
词性标注对信息检索系统性能的影响,苏祺:06275641|昝红英:06277525|胡景贺:06262656|项锟:06262035,8,人工智能; 自然语言处理; 信息检索; 向量空间模型; 词性标注; SMART;,"在信息检索中引入NLP技术是信息检索发展的主要趋势 ,本文将NLP中较为成熟的词性标注技术加入信息检索 ,采用大规模TREC数据集 ,试图发现词性标注对检索系统性能的影响。笔者在SMART检索系统上使用不同标注集、不同索引项权重进行了检索实验。实验表明 ,在信息检索中加入词性标注信息可能会对某些特定Topic和Document的检索效果有所改进 ,但词性标注的影响能力弱于索引项权重选择的影响能力。词性标注对检索性能的影响涉及到Topic和Document中的具体用词 ,普遍规律有待进一步研究。 ",MESS200502008
基于粗糙集的文本分类方法研究,卢娇丽:08401945|郑家恒:09167346,5,人工智能; 自然语言处理; 文本分类; 粗糙集; 决策规则;,"本文旨在利用粗糙集优越的约简理论对文本进行分类。主要完成了以下几个方面的任务 :对文本进行了预处理 ;改进了Okapi权重计算公式 ,并对权值进行了离散化 ;实现了属性约简和规则抽取 ,首先利用区分矩阵对特征向量维数进行了初次压缩 ,然后通过相对约简计算再次压缩了特征向量维数 ,并生成了决策规则 ;采取了规则合成的策略 ,生成最终的决策规则 ;设计了一种文本与规则的匹配算法 ,使匹配过程尽可能简单有序。试验结果表明该方法是行之有效的。 ",MESS200502009
一种自举的二元关系和二元关系模式获取方法,姜吉发:09596233|王树西:09596710,7,人工智能; 自然语言处理; 信息抽取; 二元关系; 模式获取;,"本文提出一种自举的二元关系和二元关系模式获取方法BRPAM ,并根据该法设计了一个能够从自由文本中进行二元关系抽取的IE系统BRPAM2Texts。将BRPAM2Texts用于从自由文本中抽取〈组织、组织总部所在地〉类二元关系的实验表明 ,BRPAM2Texts能够根据用户初始给出的几个种子二元关系从一个大的自由文本集合中抽取出更多的二元关系 ,而且有较高的抽全率和抽准率。 ",MESS200502010
基于语料库的字母词语自动提取研究,郑泽之:08869300|张普:06432471|杨建国:06432442,8,人工智能; 自然语言处理; 字母词语; 自动提取;,"目前 ,很多最新的术语和专有名词 ,首先以字母词语的形式出现在汉语中 ,并日益广泛应用。而字母词语多数是汉语自动分词中的未登录词 ,其正确识别 ,将有助于提高中文分词、信息检索、搜索引擎、机器翻译等应用软件的质量。本文在对字母词语进行先期考察的基础上 ,分析了字母词语组成情况的复杂特征和自动识别的难点 ,结合字母词语的各种统计特征和其独有的特点———字母串“锚点” ,提出了从中心往两边扩展的规则加统计辅助的字母词语自动提取的算法。并且对字母词语的双语同现问题进行了处理。算法简单 ,但有效。召回率为 10 0 % ,准确率在 80 %以上。 ",MESS200502011
基于Bootstrapping的文本分类模型,陈文亮:05968474|朱慕华:06569435|朱靖波:06581713|姚天顺:06577453,7,计算机应用; 中文信息处理; 文本分类; 最大熵模型; 权重因子;,"本文提出一种基于Bootstrapping的文本分类模型 ,该模型采用最大熵模型作为分类器 ,从少量的种子集出发 ,自动学习更多的文本作为新的种子样本 ,这样不断学习来提高最大熵分类器的文本分类性能。文中提出一个权重因子来调整新的种子样本在分类器训练过程中的权重。实验结果表明 ,在相同的手工训练语料的条件下 ,与传统的文本分类模型相比这种基于Bootstrapping的文本分类模型具有明显优势 ,仅使用每类10 0篇种子训练集 ,分类结果的F1值为 70 5 6 % ,比传统模型高出 4 70 %。该模型通过使用适当的权重因子可以更好改善分类器的训练效果。 ",MESS200502012
一种新的句子相似度度量及其在文本自动摘要中的应用,张奇:06698167|黄萱菁:06708764|吴立德:06705247,7,计算机应用; 中文信息处理; 文本自动摘要; 向量模型; 相似度计算;,"本文提出了一种新的句子相似度度量的方法并应用于文本自动摘要中。其创新处在于相似度计算不仅考虑句子中的uni gram ,还考虑了bi gram和tri gram ,通过回归方法将这几种相似度结果综合起来。实验证明这种相似度计算方法是有效的。同时本文还提出了一种新的 ,利用句子间相似度以及句子的权重的抽句式文摘算法 ,在抽取出句子的同时也去掉了冗余。DUC2 0 0 3、DUC2 0 0 4 (DocumentUnderstandingConference 2 0 0 3,2 0 0 4 )的评测结果征明了方法的有效性。我们的系统在DUC2 0 0 4的评测中列第二位。 ",MESS200502013
基于改进贝叶斯模型的问题分类,张宇:07001626|刘挺:06994824|文勖:06997645,6,计算机应用; 中文信息处理; 贝叶斯模型; 问题分类; 问答系统;,"随着计算机及互联网络技术的发展 ,开放域问答系统越来越受到人们的关注 ,因为它能够给用户提供相对简洁、准确的结果。开放域问答系统通常包括问题分类、问题扩展、搜索引擎、答案抽取和答案选择五个主要部分。问题分类在问答系统中起着很重要的作用 ,它的准确性直接影响到最终抽取的答案的准确性。本文在对已有的贝叶斯分类方法进行分析的基础上 ,对该方法进行了改进。为了验证该方法的效果 ,构造了问题的训练集和测试集。从实验结果可以看出 ,该方法在实际应用中获得了较好的效果。 ",MESS200502014
利用主语和谓语的句法关系识别谓语中心词,李国臣:08407515|孟静:08454046,8,人工智能; 自然语言处理; 谓语中心词识别; 主谓语之间的句法关系;,"谓语中心词识别对于整个句子的句法分析起着重要的作用。目前已有的谓语中心词识别方法 ,利用谓语中心词候选项的静态语法特征和动态语法特征来确定谓语中心词。在此基础上 ,本文提出一种利用句子的主语和谓语之间的句法关系来识别谓语中心词的方法。该方法除了利用谓语中心词候选项的静态语法特征和动态语法特征外 ,还利用主谓语之间的句法关系识别谓语中心词。实验表明 ,与传统方法相比 ,这种方法对谓语中心词的识别正确率可以提高 3%左右。 ",MESS200501000
一种改进的基于记忆的自适应汉语语言模型,张俊林:10352504|孙乐:10352507|孙玉芳:00585957,6,人工智能; 自然语言处理; 语言模型; 自适应; 同义词词林; 困惑度;,"基于记忆的自适应语言模型虽然在一定程度上增强了语言模型对不同领域的适应性 ,但其假设过于简单 ,即认为一个在文章的前面部分出现过的词往往会在后面重复出现。通过对一些文本的观察分析 ,我们认为作者在书写文章的时候 ,除了常常使用前文中出现过的词汇外 ,为了避免用词单调 ,还会在行文过程中使用前文出现过词汇的近义词或者同义词。另外 ,一篇文章总是围绕某个主题展开 ,所以在文章中出现的许多词汇往往在语义上有很大的相关性。我们对基于记忆的语言模型进行了扩展 ,利用汉语义类词典 ,将与缓存中所保留词汇语义上相近或者相关的词汇也引入缓存。实验表明这种改进在很大程度上提高了原有模型的性能 ,与n元语言模型相比困惑度下降了 4 0 1% ,有效地增强了语言模型的自适应性。 ",MESS200501001
汉语中的零形回指及其在汉英机器翻译中的处理对策,侯敏:10316023|孙建军:12159253,7,人工智能; 机器翻译; 汉英机器翻译; 零形回指; 句组;,"回指是语篇衔接的重要手段 ,零形回指是汉语中常见的一种回指形式。由于汉语、英语是不同类型的语言 ,因此零形回指对汉英机器翻译会产生一定的影响。本文详细分析了汉语零形回指的确认、类型、产生的原因及使用的条件 ,指出其对汉英机器翻译造成的主要障碍是生成的英语句子在结构上不合语法 ,并提出在句组层面上解决问题的算法。 ",MESS200501002
基于词类串的汉语句子结构相似度计算方法,王荣波:09238769|池哲儒:09235803,9,人工智能; 机器翻译; 基于实例机器翻译; 汉英机器翻译; 句子相似度衡量; 自然语言处理;,"句子相似度的衡量是基于实例机器翻译研究中最重要的一个内容。对于基于实例的汉英机器翻译研究 ,汉语句子相似度衡量的准确性 ,直接影响到最后翻译结果的输出。本文提出了一种汉语句子结构相似性的计算方法。该方法比较两个句子的词类信息串 ,进行最优匹配 ,得到一个结构相似性的值。在小句子集上的初步实验结果表明 ,该方法可行 ,有效 ,符合人的直观判断。 ",MESS200501003
从搭配知识获取最优种子的词义消歧方法,全昌勤:16109720|何婷婷:07646488|姬东鸿:07640959|刘辉:07631172,6,人工智能; 自然语言处理; 词义消歧; 搭配; 种子优选;,"基于统计的词义消歧模型的一个关键问题是如何自动从语料库中获取指示词 ,虽然通过学习初始搭配实例能够在语料库中获取更多的搭配知识 ,但人工获取质量较好的初始搭配是比较困难的 ,并且无法保证有效的扩大搭配知识。针对该问题 ,提出了通过机器学习初始搭配实例获取最优种子 ,再由最优种子扩增更多指示词 ,最后利用这些指示词实现具有多个义项的多义词消歧。采用该方法对 8个多义词进行消歧的测试实验中取得了 87 7%的平均正确率。 ",MESS200501004
基于向量空间模型的文本分类系统的研究与实现,陈治纲:08909347|何丕廉:08905652|孙越恒:00014362|郑小慎:08894239,6,计算机应用; 中文信息处理; 文本分类; 测试指标; 特征抽取; 二级分类模式;,"文本分类是信息处理的一个重要的研究课题 ,它可以有效的解决信息杂乱的现象并有助于定位所需的信息。本文综合考虑了频度、分散度和集中度等几项测试指标 ,提出了一种新的特征抽取算法 ,克服了传统的从单一或片面的测试指标进行特征抽取所造成的特征“过度拟合”问题 ,并基于此实现了二级分类模式的文本分类系统。和类中心分类法相比 ,实验结果表明二级分类模式具有较高的精度和召回率。 ",MESS200501005
信息检索策略性能的云模型评价方法,康海燕:05968220|李彦芳:06337526|林培光:06346618|樊孝忠:08673896,6,计算机应用; 中文信息处理; 信息检索; 云模型; 策略性能评价;,"在信息检索中 ,目前常见的评价方法仅能反映检索策略的平均性能 ,不能反映策略的稳定性、随机性等问题 ,因此对检索策略的评价不够全面。本研究提出了基于云模型的检索策略评价方法 ,该方法建立了定性评价和定量数据之间的自然转换 ,这种转换是通过严格的数学方法来实现的 ,用该方法评价检索策略 ,不仅能反映策略的平均性能 ,而且能反映策略的稳定性。实验数据表明 ,该方法是切实可行的 ,评价结果更加逼近实际情况。该方法也可以用于文本分类策略的评价。 ",MESS200501006
基于内容和合作模式的信息推荐机制,林鸿飞:06523490|杨志豪:06508715|赵晶:06504899,8,计算机应用; 中文信息处理; 潜在语义分析; 用户评注; Fisher判别分析; 推荐机制; 访问模式;,"如何根据用户的兴趣向用户推荐相关信息成为目前研究的热点 ,本文提出了基于内容和合作模式的信息推荐机制。其基本思想是根据用户所关心的文本内容将用户划分为不同的内容类 ,同时按照用户的访问模式以及用户评注的一致性 ,将用户分成不同的合作类。综合考虑其内容类和合作类对于用户评注影响 ,利用Fisher判别分析 ,给出了信息推荐机制 ,将相关文本推送给用户。此外 ,随着信息数量的增加和用户的增加 ,自动调节各项参数 ,适应系统的变化 ,同时考虑到系统负荷和响应速度等方面的约束。 ",MESS200501007
自然语言文本水印,张宇:06989058|刘挺:06997645|陈毅恒:06994824|赵世奇:06991005|李生:07005452,8,人工智能; 自然语言处理; 文本水印; 二次余数; 本体语义;,"本文主要介绍了基于自然语言处理的文本水印技术 ,也即自然语言文本水印技术。该技术是在不改变文本原意的前提下 ,将需要隐藏的文本信息 (水印信息 )插入到原始文本中的一种信息隐藏技术。这种技术对于确认信息来源和信息的秘密传送 ,以及版权维护等方面都有着很大的应用价值。本文首先给出了基于自然语言处理技术的文本水印的概念、特点及攻击模型 ,并对文本水印的研究现状进行了分析。通过分析可以看出 ,自然语言文本水印技术有着更好的灵活性 ,并且在适度的攻击下 ,不会破坏水印信息。本文详细介绍了文本水印系统的设计过程 ,包括该技术的基础数学理论 -二次余数理论。最后详细介绍了两种自然语言文本水印嵌入方法 ,分别是基于句法分析和基于语义的水印嵌入方法。 ",MESS200501008
知网与同义词词林的信息融合研究,梅立军:08185307|周强:08177593|臧路:08225570|陈祖舜:08836151,8,计算机应用; 中文信息处理; 词典信息融合; 知网; 同义词词林; 分类;,"本文主要探讨了将知网 (HowNet)和同义词词林进行信息融合的方法。我们针对知网对词的概念描述和同义词词林对词的语义分类的特点 ,提出了一种词典信息融合的方法 :首先为词林的每个词集确定一个与知网中DEF类似的概念描述 ,在此基础上对两部词典中同时收录且均只有一个义项的词语进行双向意义联结 ,最后根据分类算法对两部词典中同时收录非单一义项的词语进行双向意义联结。实验表明 ,本文提出的处理策略达到了 93%的信息融合正确率 ,融合后形成的新词典兼有词林的分类学信息和知网的概念描述信息。 ",MESS200501009
现代藏字全集的属性统计研究,高定国:09504260|龚育昌:09504314,5,计算机应用; 中文信息处理; 藏字全集; 藏字结构; 藏字频度;,"藏文基本属性的研究是藏文信息处理技术的基础 ,现代藏字的研究是藏文信息处理的重点。藏字全集是有限集 ,为了更好地研究现代藏字 ,本文以现代藏字为研究对象 ,按照现代藏文文法的规律 ,对全部现代藏字用计算机辅助统计了藏字全集的个数、藏字的字长、藏字的结构方式、位置特征、字符频度以及所有现代藏字中的整基字丁 ,并且简要地分析了这些数据。这些数据可以较全面地反映现代藏字的本质特征 ,可为藏文研究和藏字信息处理提供基础数据。 ",MESS200501010
汉语口语对话系统中语义分析的消歧策略,刘蓓:10357447|杜利民:05978393,8,计算机应用; 中文信息处理; 口语对话系统; 语义分析; 消歧; 算法;,"框架语义分析是目前汉语口语对话系统中常用的语义解析方法 ,本文分析了语义分析过程中容易产生的两种典型歧义现象 -结构歧义和语义关系歧义。并针对这两种歧义结构 ,分别提出基于语义PCFG模型的结构歧义消歧策略以及基于语义期待模型EM的语义关系歧义消歧策略 ,并给出了有效的消歧算法。实验结果表明综合运用本文提出的消歧策略后 ,基线系统理解模块的句子语义分析正确率大大提高 ,从原来的75 7%上升到 91 5 % ,而且标志语义单元理解率的三项指标 ,准确率 ,召回率和精度也平均提高了 10 %。 ",MESS200501011
多项式回归的汉语时长预测模型,孙璐:11502164|胡郁:09578638|王仁华:09540699,7,计算机应用; 中文信息处理; 时长建模; 多项式; 交互作用;,"时长信息是韵律的重要组成部分 ,对于语音合成的自然度和可懂度都有不可忽视的作用。时长预测是建立对时长有影响的韵律环境与自然语流中音段时长的对应关系。本文引入了统计学中etasquared的概念研究汉语中韵律环境因素对时长的影响 ,设计了残差算法定量分析属性之间的交互作用 ,由此建立了多项式回归的汉语时长预测模型。实验结果表明 ,使用 5～ 6个韵律属性基本上就能够建立比较相关的对应关系 ,和使用同样韵律属性的Wagon回归树的效果相比有明显的优势。 ",MESS200501012
基于凸包像素比特征的粘连汉字切分,魏湘辉:09613144|马少平:08177513,7,人工智能; 模式识别; 粘连汉字; 汉字切分; 背景细化; 凸包;,"汉字切分正确与否直接影响了汉字识别系统的识别率 ,粘连汉字则是切分中的难点。本文将基于背景细化的切分方法应用于《四库全书》的两字符粘连汉字数据集 ,并针对其中切分路径选择问题 ,提出了一种新特征 -凸包像素比 ,反映了在不同切分路径下汉字结构变化的特性。实验结果表明该特征对多种分类器均能有效地提高切分路径选择的正确率。其中在使用基于高斯混合模型分类器时取得了 88 6 %正确率。 ",MESS200501013
进一步的“正易全”——三级汉字编码输入法,张小衡:10235273,7,计算机应用; 中文信息处理; 汉字输入; 字形码; 笔组;,"本文报告“正易全”汉字输入法的新进展。从整体上来讲 ,正易全已发展成为全字笔顺、全字笔组和2 2 1笔组三级输入法系列。前两级简单灵活 ,键选率极低 ,方便大字集查检 ;第三级在常用字和通用字中表现极佳 ,适合日常快速打字。在编码技术上 ,多笔笔组码元的选用、单结构的定义和多结构字的二部划分等方面都作了进一步的简化、系统化和规律化。此外 ,码表在GB130 0 0 1字符集的基础上增加了 116 4个港澳台地区用字或字形。 ",MESS200501014
面向Internet的中文新词语检测,邹纲:11428550|刘洋:13041011|刘群:11577051|孟遥:20410464|于浩:09640519|西野文人:09638999|亢世勇:09638994,9,计算机应用; 中文信息处理; 新词语; 自动检测;,"随着社会的飞速发展 ,新词语不断地在日常生活中涌现出来。搜集和整理这些新词语 ,是中文信息处理中的一个重要研究课题。本文提出了一种自动检测新词语的方法 ,通过大规模地分析从Internet上采集而来的网页 ,建立巨大的词和字串的集合 ,从中自动检测新词语 ,而后再根据构词规则对自动检测的结果进行进一步的过滤 ,最终抽取出采集语料中存在的新词语。根据该方法实现的系统 ,可以寻找不限长度和不限领域的新词语 ,目前正应用于《现代汉语新词语信息 (电子 )词典》的编纂 ,在实用中大大的减轻了人工查找新词语的负担。 ",MESS200406000
结合决策树方法的中文姓名识别,王振华:16349598|孔祥龙:08573760|陆汝占:05969178|刘绍明:08568493,6,人工智能; 自然语言处理; 中文姓名识别; 决策树;,"中文姓名识别是自然语言处理中专名识别的一个重要的子问题 ,本文将中文姓名的识别过程细分为三个步骤 :抽取阶段、分类阶段和消歧阶段。利用中文姓和名的用字概率信息 ,在文本中抽取潜在的中文姓名 ,以及其相关的上下文词法、语法和语义特征 ,并将潜在姓名是否是真实姓名的判别看作是两分类问题 ,并利用决策树算法来实现初步判别 ,最后消除初步判别结果中的歧义现象。实验结果表明 ,该方法的召回率和准确率都可达到 90 %以上。 ",MESS200406001
基于词汇吸引与排斥模型的共现词提取,郭锋:10230230|李绍滋:09227519|周昌乐:09227738|林颖:10232529|李胜睿:09215178,7,计算机应用; 中文信息处理; 共现词; 词汇吸引与排斥模型; 共现距离;,"共现词提取在信息挖掘和自然语言处理中有着十分重要的地位。而传统的共现词提取方法仅仅局限在单一的一种统计量上 ,其结果十分不精确 ,需要人工再进行整理。本文提出了一种基于词汇吸引与排斥模型的共现词提取算法 ,并通过将多种常用统计量进行组合 ,改进了算法的效果。在开放测试环境下 ,所提取的共现词其用户感兴趣度为 6 0 87%。将该算法应用于基于Web的共现词检索系统 ,在速度和共现词的提取精度上均取得了比较好的效果 ",MESS200406002
基于小规模语料库和机器可读词典的二元分布语义获取,郝秀兰:08872553|杨尔弘:09166846,7,人工智能; 自然语言处理; 机器可读词典; 二元分布; 语义; 知识获取;,"本文提出了一种基于小规模语料库和机器可读词典 (MachineReadableDictionary ,MRD)的无指导的动词语义获取方法。该方法不需要使用有义项标注的语料库 ,而是使用从语料中获得的V +N搭配以及MRD中多义词定义的应用实例中获得的知识。使用两种方法解决数据稀疏问题 :首先 ,将词的相似性度量由直接共现扩展到共现词的共现 ,以共现聚类而不是共现词来计算词的相似度。其次 ,从MRD定义中获取名词的IS-A关系。通过这些方法 ,即使两个词不共享任何词 ,也可认为是相似的。实验表明 ,该方法可从很小规模的语料中获取知识 ,并在不限制词义的情况下达到 85 7%的正确排歧率。 ",MESS200406003
结合类频率的关联中文文本分类,钱铁云:07591861|王元珍:11088483|冯小年:00011368,7,计算机应用; 中文信息处理; 基于关联的分类; 中文文本分类; 词类频率; 类别特征词集合;,"该文提出一种词类频率和关联中文文本分类相结合的算法ARCTC。此算法将文档视作事务 ,关键词视作项 ,并针对文本事务的特性 ,提出利用词的类频率筛选与分类相关性不大的词汇 ,然后将改进的关联规则挖掘算法用于挖掘项和类别间的相关关系。挖掘出的规则用于形成类别特征词的集合 ,可用来和类标号未知文档的词的集合求交集 ,交集元素个数最多者即为所分类别。实验证明 ,该算法在提高训练时间和测试时间的同时具有较好的召回率、准确率和F Measure。 ",MESS200406004
面向电子商务的知识描述语言,何坚:05966073|覃征:21411503|贾晓琳:10177763|谢国彤:09056498,6,人工智能; 自然语言处理; 本体论; 电子商务; 描述逻辑; 框架系统; 一阶逻辑;,"针对电子商务自动化、智能化和移动化的新趋势 ,应用本体论对电子商务知识建模 ,提出电子商务知识描述的分层框架 ,结合描述逻辑、框架系统设计了基于XML和本体论技术的电子商务知识描述语言(KDL)。介绍了KDL的语法 ,从一阶逻辑的角度分析KDL的语义特征 ,提供KDL描述到一阶逻辑表达式的映射方法。最后 ,通过实例证明KDL具有规范的语法、精确的语义和较强的逻辑推理能力。 ",MESS200406005
基于HNC理论的句法结构歧义消解,张克亮:09591153,10,人工智能; 自然语言处理; HNC理论; 句法结构歧义; V+NP1+的+NP2; 消解策略; 消解准则;,"歧义消解是自然语言理解和处理所面对的核心问题。基于词组和短语的消歧不能保证消歧结果的正确 ,歧义的成功消解基于对语境或上下文 (context)的正确理解。HNC理论采取的概念基元化、层次化、网络化、形式化策略以及在此基础上建立的句类和句式体系 ,为自然语言的歧义消解提供了最大的可能。基于HNC理论的歧义消解的总体原则是 ,以语句为基础 ,充分利用语句语境提供的句类知识 ,采取宏观消歧与微观消歧相结合的策略。对于经典句法歧义结构V +NP1+的 +NP2 ,本文描述了其三重性歧义性质 ,并提出了三条准则和十个推论以实现对其歧义的消解 ",MESS200406006
语言工程的软件体系结构研究综述,冯冲:09559461|陈肇雄:05975602|黄河燕:09638848,9,人工智能; 自然语言处理; 综述; 语言工程; 软件体系结构;,"语言工程的软件体系结构已经逐渐发展成为语言工程的主要研究领域之一。它面向通用的自然语言应用 ,为其提供架构层次的参考方案。研究内容涵盖与体系结构相关的计算资源、语言资源、方法和应用等多个方面。在一定意义上 ,可以把它看作是在语言工程领域内的特定领域软件体系结构 (DSSA)。本文概要介绍了该领域的发展历程和研究意义 ,然后对其基本概念和当前主要研究进展进行了阐述和分析 ,并展望了进一步的发展趋势。 ",MESS200406007
维吾尔语词切分方法初探,古丽拉·阿东别克:09255276|米吉提·阿布力米提:09251929,5,人工智能; 自然语言处理; 维吾尔语; 词干; 词附加成分; 切分;,"维语词的词干 -词附加成分切分、音节切分的规律对维吾尔语自然语言处理方面提供更多方便。本文提出了以“词 =词根 +附加成分”结构。维语附加成分种类繁多 ,连接形式各式各样 ,在句子中起着非常重要的作用 ,同时有相当的规律性。本文提出了维语中可能出现的基本语音规律的处理方法 ,如 :语音同化、音节切分、语音和谐规律处理。本文对维文词的词法和语音法结构进行了归纳 ,提出了维语词切分的一些规律和实现方法。以新疆高校学报为语料来测试 ,对规则词准确率达到 95 %。 ",MESS200406008
上海普通话与普通话元音系统的声学特征对比研究,于珏:12177792|李爱军:20739125,7,计算机应用; 中文信息处理; 上海普通话; 标准普通话; 声学元音图; 共振峰模式; 口音;,"本文通过对单音节字的声学测量及分析 ,对比上海市的地方普通话和普通话的元音系统 ,从而为汉语口语处理基本元音系统提供可靠的声学参数。发现 :1 受上海话自身元音系统的影响 ,上海普通话男女声学元音图都表现出一定的外延性。 2 上海普通话无论男女 ,[ , ]在声学元音图上的分布都有很大的重叠区。3 从共振峰模式图上看 :上海普通话 [y ,i, , ]的F1-F2距离都较标准普通话的大 ,其中 [ ]的共振峰模式几乎接近于 [ ]。 4 多数发音人的 [ ]都或多或少表现出双元音化趋势。 ",MESS200406009
嵌入式语音识别系统的研究和实现,方敏:10527904|浦剑涛:11417197|李成荣:13621479|台宪青:11322334,6,计算机应用; 中文信息处理; 嵌入式平台; 非特定人语音识别; 语音识别SOC;,"本文首先给出了一种适合于在嵌入式平台上实现的可变命令集的非特定人语音识别系统 ,同传统的基于PC的非特定人语音识别系统相比 ,该系统具备内存消耗小 ,运算速度快的优点。然后给出了该语音识别系统在多种嵌入式平台上的实现和评估结果 ,论证了非特定人语音识别系统在嵌入式平台上实现的可行性及其对硬件的最低配置要求 ,在技术层次上分析了目前实现高性能语音识别SOC的主要问题和困难 ,并指出了今后相关的研究方向 ",MESS200406010
分级语音识别研究,徐明星:08184190|杨大利:08834271|吴文虎:08239495,6,计算机应用; 中文信息处理; 语音识别; 分级识别; 空间划分;,"分级识别的策略在模式识别领域中提出相当长的时间了。尽管人类可以训练地使用这个策略进行识别 ,但对语音识别而言 ,缺少一个有效的系统化的方法来实现它。本文给出了我们最近在这方面做的一些研究工作 ,使用了子空间划分原理来实现一个分级识别器 ,并用树型结构来组织多个识别器。实验结果表明 ,该方法与传统方法相比 ,误识率降低 10 %。我们将在未来的研究工作中 ,测试全部汉语音节 ,并将该方法扩展到连续语音识别 ",MESS200406011
《中文信息学报》征稿简则,,1, , ,MESS200406012
