篇名	作者	页数	关键词	摘要	filename
竞争情报模拟研究进展	王知津1:05971430|严贝妮2:06143784	12	竞争情报; 模拟方法; 模拟工具; 应用案例;	"梳理与竞争情报模拟相关的国内外文献,总结现有研究脉络和研究进展,在此基础上提出竞争情报模拟未来研究的重点。 "	PTSQ201103003
近十年来国内阅读文化研究述评	马义平:25629159	4	阅读; 阅读文化; 文化研究;	"近十年来,国内的阅读文化研究日趋活跃,研究内容也进一步增多拓展,其研究大致分为初步拓展和深入发掘两个阶段。但这两个阶段并非严格分开,在某些时间上也有交叉。国内阅读文化研究取得了丰硕的成绩,同时也存在不足之处,有待进一步突破和完善。 "	PTSQ201102004
大学阅读文化的校园环境建设	谢卫国:24645003	3	大学; 阅读文化; 校园环境; 建设措施;	"在概述校园环境内容的基础上,分析大学阅读文化校园环境建设的主要障碍,并提出具体措施:以建设和谐校园为中心、以确保满足读者阅读需求为基础、以图书馆为载体和以节日文化为契机来建设大学校园环境。 "	PTSQ201102005
试析大学阅读文化的构建途径	谢凝:26138565	3	大学阅读文化; 阅读文化; 阅读物质文化; 阅读制度文化; 阅读精神文化;	"在分析大学文化特性的基础上,提出从阅读的物质文化、制度文化、精神文化三个层面构建大学阅读文化。 "	PTSQ201102006
浅谈大学生新阅读	张旭:26138566	5	浅阅读; 阅读理念; 开放; 自由; 平等;	"在分析大学生浅阅读现状及其原因的基础上,追溯传统阅读的历史变迁,论述大学生新阅读的开放、平等、互动、共享等特征,并希望以开放、包容的态度对待新、旧阅读。 "	PTSQ201102007
基于情景分析的高校低碳图书馆建设构想	周静珍:08079994|赵乃瑄:08046151	5	情景分析; 低碳图书馆; 运用;	"以建立低碳图书馆为目标,利用情景分析的方法和步骤进行研究:定义问题,确定研究目的;识别出六项关键决定要素;分析多种关键外部力量;选择三个不确定性轴面;详细地选择并阐述情景。最后,结合南京工业大学图书馆的低碳建设实践分析情景的运用。 "	PTSQ201102008
基于LibQUAL+TM的校外访问满意度调查研究——以湖北师范学院图书馆为例	王彩虹:10953350	4	远程访问; 高校数字图书馆; 服务满意度;	"参考LibQUAL+TM图书馆服务质量评价方法和模式,调查校外用户远程访问数字图书馆电子资源的频率、校外访问的便利性和服务质量,并对其进行分析,找出当前用户最关心和最迫切需要解决的问题,然后结合实际提出建议。 "	PTSQ201102009
基于网络的科技查新综合业务平台的设计开发	张卓群:08330601|赵霞:08330602|姜静:11505579	6	科技查新; 网络; 管理系统;	"应用基于WEB的数据库技术,将现有查新工作流程中的受理委托、形成合同、课题分配、检索、报告生成、归档、数据导出各个环节集成于一个统一的计算机网络工作环境中,免去查新人员的许多重复性人工操作,用系统规范查新流程,极大地提高了查新工作的效率与管理水平。 "	PTSQ201102010
面向学科和社会服务的理工类高校图书馆内部治理机制研究	杨国立:15265286|李品:21692954|周金元:08091830	5	理工类; 高校图书馆; 内部治理机制;	"从理工类高校的特征入手,在分析治理理论研究现状及高校图书馆内部治理机制的基础上,论述理工类高校图书馆内部组织机构重组的必要性,制定理工类高校图书馆内部治理机制。 "	PTSQ201102011
大学阅读文化的内涵与地位	张怀涛:10092789	7	大学阅读文化; 阅读理念文化; 阅读行为文化; 阅读环境文化;	"大学阅读文化是指在大学阅读活动中呈现现象和蕴含规律的总和,包括阅读理念文化、阅读行为文化、阅读环境文化等方面。大学阅读文化与大学文化、校园文化、学习文化、创新文化、信息文化等文化形态有着密切的关系,并表现出自己突出的特征。 "	PTSQ201102003
服务科学研究综论	魏建良1:23648648|朱庆华2:08722091	5	服务科学; 研究范式; 研究内容;	"首先从学科整合角度、学科效用角度和系统角度探讨服务科学的内涵。然后,对服务主导的研究范式进行强调,并从服务设计、服务运营、服务交付及服务创新等方面分析服务科学的研究与实践。最后,提出服务科学整合性的研究思路。 "	PTSQ201101004
基于统一框架建模的服务科学研究方法	梦非:25721276	4	服务科学; 研究方法; 服务系统;	"在对服务科学研究现状进行分析的基础上,指出缺乏基础核心理论和统一研究框架是服务研究中存在的主要问题,并从服务系统和服务全过程两个角度对服务科学的本质加以探讨。基于此,提出基于统一框架建模的服务科学研究方法。 "	PTSQ201101005
基于服务创新四维度模型的个性化信息服务研究	谈晓洁:25084599	5	个性化信息服务; 服务科学; 服务创新; 四维度模型;	"个性化信息服务对传统信息服务模式提出了新的挑战,它要求以符合用户兴趣、身份和满足用户特定需求的信息形式为其提供针对性的服务。为促进服务创新,从面向用户的信息服务存在的问题出发,在对个性化信息服务的内涵、特点、要求等基本内容进行阐述的基础上,结合服务科学从服务创新的四个维度,探讨了个性化信息服务的概念、传递、接口及技术创新。 "	PTSQ201101006
基于云计算架构面向领域的信息服务开发模式研究	郑华:06854316	5	云计算; 领域工程; 信息服务; 构件;	"针对融合网络环境下用户多样性的信息服务需求,提出将云计算技术与领域工程方法相结合,从领域工程三个阶段出发分别进行面向服务的领域分析与建模、基于云计算架构的领域体系结构设计和面向服务的领域复用基础设施的构建,从而充分结合云计算技术在业务整合方面的优势,实现对领域内大规模分布式信息服务的开发、组装和复用。 "	PTSQ201101007
对我国教育学类期刊分类评价的思考	陈燕1:07762025|李锐2:25522303	5	教育学; 期刊; 分类评价;	"按照《国家标准:(学科分类与代码)》,对2008-2009年中国社会科学研究评价中心所选定的340种教育类期刊进行调研分类,统计目前教育学类各二级学科的CSSCI来源刊数,并进行分析与思考,在此基础上,提出遴选来源期刊的参考性建议。 "	PTSQ201101008
界面管理与企业知识产权信息流	周英1:25169062|刘红光2:08074235	3	知识产权信息流; 界面管理; 界面冲突;	"简要介绍企业知识产权信息流的过程,分析知识产权信息流界面冲突的具体表现,提出运用界面管理理论,采用建立互动的良性交流机制、建设企业知识产权文化、建立类网络化组织结构以及建立清晰的权责制度等措施来缓解知识产权信息流动过程中的界面冲突,从而帮助企业优化知识产权信息流。 "	PTSQ201101009
沈从文利用图书馆钩沉	宋剑祥:45685041	5	沈从文; 图书馆; 藏书;	"在简介沈从文生平的基础上,以其一生为线索,从求知问学和进行学术研究两个方面分析他在各个人生阶段对各类图书馆的利用。 "	PTSQ201101010
20世纪前耶稣会士在华编纂索引概述	平保兴:08076125	4	耶稣会士; 索引编纂; 中国现代意义索引;	"中国现代意义上的索引滥觞于17世纪耶稣会士在华编纂的圣经索引,20世纪前耶稣会士在华编纂的书后索引、期刊索引、专题索引和辞书索引,在中国现代索引编纂史上有着特殊的意义。本文从索引史的角度,对20世纪前耶稣会士在华编纂的索引作一概述。 "	PTSQ201101011
阅读疗法的诗化阐释钩沉	任文香:07252114	3	诗歌; 阅读疗法; 诗化阐释;	"阅读疗法的历史源远流长,对阅读疗法的文学描述即诗化阐释更比比皆是。在浩瀚的文学海洋,笔者撷取诗歌这朵浪花,借以透视阅读疗法在中国的诗化阐释,并欣赏阅读疗法的精髓在往圣先贤笔下的酣畅抒写。 "	PTSQ201101012
阅读之光映童心——陈书梅《儿童情绪疗愈绘本解题书目》推介	周燕妮:24207515	3	阅读治疗; 解题书目; 认同; 净化; 领悟;	"在简介《儿童情绪疗愈绘本解题书目》一书的缘起、内容、亮点以及编者的基础上,指出该书在儿童情绪疗愈上的重要意义,启示图书馆界与社会各界合作,推广阅读治疗,以增强大众对阅读与身心健康之间关系的认识和体验。 "	PTSQ201101013
缪荃荪藏书思想研究	徐苏:11487461	6	缪荃荪; 藏书思想; 藏用并举;	"缪荃荪在史学、教育学、图书馆学、目录学、金石学、方志学等方面有着深厚的造诣,赢得了""一代宗师""的美誉。这与他一生把藏书作为个人的终身事业,潜心搜集,形成自己读书治学的完备的藏书体系有关。尤其是他开明的藏书思想和""藏用并举""的做法,帮助他获取了事业上的成功。 "	PTSQ201101014
论曾祥芹先生文章阅读研究的贡献	王婵1:24179966|曹辛华2:08074374	5	曾祥芹; 文章阅读; 阅读学; 贡献;	"曾祥芹是当代的文章学研究专家又是阅读学研究专家,其阅读学成就主要体现在以文章学视角来研究阅读学。区别文章阅读与文学阅读的差异,明确文章阅读能力的重要性,是曾先生文章阅读研究的一个创新点。曾先生提出的文章阅读也是""创造性阅读""、""个性化阅读""等论断,既是对文章阅读本体理论的深入揭示,也是对现代以来人们对文章阅读认识缺乏或理论探讨不足现状的纠谬。对文章阅读的技法与规律的归纳与揭示,对各种文章阅读理论进行发掘探研,对文章阅读研究体系的建构,均是曾先生合阅读学与文章学于一体的创新研究;通过《说文解章》,曾先生坚持文章学知识与阅读学知识相结合,做到相辅相成,由此开创了新型的文章解说模式。要之,曾先生的文章阅读学研究既是对文章学的开拓,也是对阅读学的开创。 "	PTSQ201101015
柳诒徵及其目录学成就	陈锦荣:25157303	3	柳诒徵; 目录学; 图书馆;	"柳诒徵是一位著名的学者,他博学通才,在多方面都有建树。目前,评述他在史学、教育学、图书馆学方面贡献的文章不少,而论述其目录学方面成就的文章不多。本文对柳诒徵的目录学活动进行揭示,以彰显其在这方面的贡献。 "	PTSQ201101016
地方文献全文数据库建设的一点尝试	周艳:12946044	2	地方文献; 数据库; 全文;	"在分析地方文献全文数据库类型的基础上,指出地方文献数据库全文建设的一般做法,并针对其缺点,设计程序予以改进,最后给出具体实现步骤。 "	PTSQ201101017
信息哲学:21世纪图书馆哲学研究的新范式	许亮1:24381566|赵玥2:24381567	6	信息哲学; 图书馆哲学; 情报学的哲学基础; 范式;	"对图书情报学领域三种不同形态的哲学理论即信息哲学、图书馆哲学、情报学的哲学基础进行比较和研究,提出信息哲学应该成为21世纪图书馆哲学研究的新范式,成为图书馆哲学、图书情报学哲学基础的主要研究内容和研究方向,成为图书情报学的哲学理论基础。 "	PTSQ201004002
专家视野中的中国图情研究国际化发展评价指标——基于德尔菲法的调查分析	周金元:08091830|李品:21692954	5	图情研究; 国际化发展; 评价指标; 德尔菲法;	"简述课题研究背景,描述专家调查问卷的情况,对所获得的数据进行统计分析,应用的指标主要有:专家积极系数、算术平均值、满分频率、变异系数等。最终形成包括成果被国外学者引用等七个中国图情研究国际化的评价指标,并对中国图情研究国际化发展提出一些建议。 "	PTSQ201004003
“阅读疗法”、“文学疗愈”与全民阅读推广	徐雁:08037148	12	阅读疗法; 文学疗愈; 文学好书; 阅读推广;	"在评介""阅读疗法""理念和实践两方面建树独特的诸家及其成果的基础上,分析""文学好书""的品质,推介""两岸三地""近三十年来的""文学好书榜"",阐述""文学好书""的疗愈效用,建议从培养""学龄读者""的文学阅读情意和重视发掘""文学好书""的疗愈价值两个方面推广全民阅读。 "	PTSQ201004004
“阅读疗法”在中国的理论与实践:1994-2010年	陈蔚:08061368	5	阅读疗法; 心理治疗; 综述;	"结合1994-2010年国内专家、学者在""阅读疗法""这一课题中的理论研究和实践研究成果,分析""阅读疗法""的内涵、功效、机制、原理以及现实运用中的状况,指出""阅读疗法""在国内的研究已经逐步趋向全盘性和专业化,总结并建议日后以四种模式开展""阅读疗法""的实践。 "	PTSQ201004005
我国高校图书馆“阅读疗法书目”建设	吴笑兰:25375557	7	高校图书馆; 阅读疗法; 书目建设;	"回顾大陆阅读疗法研究和我国高校图书馆阅读疗法书目编制情况,分析阅疗书目建设中的书目选择和文献揭示,进一步举例说明阅疗书目建设中的实证研究,并对现有条件下高校图书馆如何开展阅疗书目服务提出六点具体建议,供各高校图书馆实施阅读疗法服务时参考。 "	PTSQ201004006
我国乡镇图书馆事业建设亟待解决的几个问题	彭飞:11032166	4	公共文化服务体系; 乡镇图书馆; 可持续发展;	"乡镇图书馆是公共文化服务体系的重要组成部分,对于保障广大农民的文化权利有着重要意义。分析当前乡镇图书馆建设的现状及存在问题,并从乡镇图书馆建设指导思想、管理体制、干部队伍培养等几方面提出见解。 "	PTSQ201004007
高校数字图书馆资源建设的理性反思——访问堪萨斯州立大学图书馆有感	游战洪:08835198	5	数字图书馆; 资源建设; 军事历史; 堪萨斯州立大学图书馆;	"以美国堪萨斯州立大学图书馆的军事历史资源建设与该校历史系的军事历史学科发展的互动关系为例,分析高校数字图书馆资源建设直接为本校教学科研服务的必要性,强调数字图书馆特色资源库建设与本校重点优势学科和本馆特色物理馆藏三者协调发展。 "	PTSQ201004008
CREE公司LED芯片专利分析	卢章平1:07783528|王君2:22322260|吕义超2:24221203	5	专利分析; LED芯片; 引证分析; 专利地图;	"利用专利可视化工具,结合专利引证分析、文本聚类分析等方法,对美国科锐公司的LED芯片专利保护策略、专利布局和技术发展方向进行分析,其结果表明该公司在各相关领域均申请专利以保护其技术优势,而其最新研发方向主要是掺杂微量元素以改进材料性能和增加微结构以提高芯片亮度。该结果可以为我国相关企业规避专利侵权风险、制定研发策略、寻求技术发展方向提供决策支持。 "	PTSQ201004009
中外四大专利分析软件的功能概述及综合比较	"赵旭1,2:25375558|唐恒2:22854735"	5	专利分析软件; 功能; 比较;	"以国内外四个专利分析软件系统Tomsen公司的Innovation系统、韩国的Wips系统、保定大为的PatentEX平台、恒和顿的Hpatent和HIT_恒库为例,从专利检索、专利下载、专利分析、专利管理以及软件系统管理五个方面总结了目前专利分析的功能,并对其进行比较,最后给出专利软件利用及开发方面的建议。 "	PTSQ201004010
高校学生读者课外阅读现状调查分析——以重庆工商大学为例	李莉:14940083	3	高校学生; 课外阅读; 阅读动机; 学生读者;	"对重庆工商大学学生读者课外阅读展开调查,根据他们阅读时间、阅读量、阅读动机、阅读内容、获取文献的主要途径、阅读场所等方面的情况,分析其文献信息需求,并有针对性地提出一些可行性建议。 "	PTSQ201004011
洪亮吉的方志纂修思想	王新环:17614332	4	洪亮吉; 志书状况; 修志思想;	"洪亮吉生活的时代,正是方志学发展的鼎盛时期,修志活动遍及全国。但由于种种原因,这一时期的志书普遍存在着质量粗滥的现象。洪亮吉的修志思想与当时志书的质量状况有着密切的联系,其修志理论正是在纠弊中逐渐成熟和发展起来的。作为清代的方志名家,洪亮吉不但在方志理论上有所贡献,在修志态度上也为后世学者树立了榜样。 "	PTSQ201004012
卅载耕耘结硕果——评《书海巡舟》	李仲英:08075706	2	图书馆; 图书馆学; 书评;	"钱承军先生所著《书海巡舟》一书由青海人民出版社于2010年4月出版。本文对该书从内容到构架进行了全面分析和评价,并指出其内容创新和写作特色。 "	PTSQ201004013
征稿启事		1	 	 	PTSQ201004014
图书馆精神的理性拓展——图书馆社会责任研究	范并思:07530184	4	图书馆社会责任; 图书馆精神; 图书馆学研究;	"图书馆社会责任研究是新世纪图书馆学研究的发展与继续。应该将图书馆社会责任当成一个专有名词,按照CSR和国外图书馆界的通常理解,将图书馆社会责任当成图书馆承担的本职工作以外的责任。图书馆社会责任的研究范围包括图书馆社会责任与图书馆原有业务的整合、图书馆社会责任的底线等。 "	PTSQ201003007
我国失效专利研究现状及热点与趋势分析	韩兵兵:24626651|卢章平:07783528|王君:22322260	5	失效专利; 词频分析; 共词分析; 多元统计方法;	"通过词频分析和共词分析等方法,以中国知网(CNKI)数据库为数据源,对1995-2009年失效专利相关论文进行分析。采用多元统计方法中的因子分析、聚类分析、多维尺度分析等方法,分析我国现阶段失效专利研究的现状、热点及趋势。 "	PTSQ201003008
基于社会网络分析的图书馆学论文合著现象研究	袁润:45728048|王慧:21383505	4	图书馆学; 情报学; 作者合著网络; 社会网络分析;	"为研究我国图情领域作者间合著发表论文的具体情况,以《中国图书馆学报》(2003年-2008年)收录的文章为数据源,对其中作者合著的情况进行研究,构建合著网络图。然后运用社会网络分析方法从网络个体属性和网络整体属性两个角度对合著网络进行中心性、网络密度和小世界特性等相关研究,通过和其他领域的一些对比,揭示出我国图情领域作者合著的特点、现状以及存在的问题,并以可视化的方式呈现。 "	PTSQ201003009
基于DEA的国家自然科学基金投入产出相对效率评价	赵斐:23484018	6	数据包络分析; 文献计量法; 投入产出; 效率评价;	"科研投入产出绩效评价是影响科研事业发展的重要因素,加强对自然科学基金投入产出的研究,有利于优化国家自然科学基金资源配置,改善国家自然科学基金的宏观管理。采用投入导向型的数据包络分析模型与文献计量学相结合的方法,运用MyDEA软件求解国家自然科学基金(面上与重点项目)1996-2005年间科研投入产出的DEA效率值,发现国家自然科学基金投入产出相对效率呈现下降趋势,需要采取有利的科研政策提高自然科学基金的利用效率。 "	PTSQ201003010
《连云港师范高等专科学校学报》文献计量学分析	陈秀卫:12813525	4	《连云港师范高等专科学校学报》; 文献计量学; 期刊评价;	"以CNKI数据库的统计数据为依托,利用文献计量学方法,从总被引频次、影响因子、被引半衰期等方面,对《连云港师范高等专科学校学报》2001-2008年发文、引文及被引情况进行统计分析,探究其影响力,并对其进一步提高办刊水平和质量提出一些粗浅看法。 "	PTSQ201003011
我国图书馆史研究中的史料问题	苏全有:05971239	3	图书馆史; 口述史料; 叙述模式;	"我国学界对图书馆史研究中的史料问题,大致有两种看法:一种是认同史料的基础性地位,倡导重视口述史料的收集与整理;二是力主意义阐释,寻绎""史""的规律。史料问题是我国图书馆史学界的短板,史料建设任重道远。 "	PTSQ201003012
毛泽东与图书馆的三维情缘	阚小良:23860970	3	毛泽东; 图书馆; 读者; 馆员; 创办者;	"毛泽东一生与图书馆有着绵长深厚的读者之缘、馆员之缘和创办者之缘。作为读者的毛泽东,对图书馆文献资源是勤于借阅、善于利用和贵于爱惜;作为图书馆员的毛泽东,既默默无闻地做好本职工作,又孜孜不倦地提高自身素质;作为图书馆创办者的毛泽东,重视图书馆社会教育功能,加强图书馆文献资源建设,促进图书馆文献资源利用。 "	PTSQ201003013
《艺文类聚》功能考	韩建立:07673569	4	《艺文类聚》; 类书; 索引;	"以《艺文类聚》为切入点,探讨类书与索引的关系,分析《艺文类聚》的索引功能和史料保存功能。 "	PTSQ201003014
图书验收工作的技术性改进尝试——介绍一种对账辅助软件	杨昌盛:06491931	2	图书验收; 图书对账; 辅助对账软件;	"介绍利用VB+ACCESS+EXCEL开发图书验收对账辅助软件的背景,指出该软件的作用,分析其正常验收核对、按清单核对两个功能的实现。 "	PTSQ201003015
征稿启事		1	 	 	PTSQ201003016
基于KPI的战略信息管理绩效评价	王知津:05971430|王春燕:24182817	6	战略信息管理; KPI; 绩效评价;	"讨论战略信息管理的绩效内涵、工作人员绩效评价的特殊性,试图以KPI和平衡积分卡两种手段来建立战略信息管理制定绩效评价指标,指明了绩效评价中应该注意的事项。 "	PTSQ201002002
论信息管理的战略意识	金鑫:08772564|范淑杰:23989255	4	组织; 信息管理; 战略意识;	"""战略意识""一词在信息管理中很少出现。本文试描述战略意识这一概念,阐明组织的信息管理过程中战略意识活动的内容和作用,论述组织中不同层次成员的战略意识对组织实现战略目标的重要影响。 "	PTSQ201002003
战略信息管理关键成功因素分析	王文爽:24539465|卞丹:23989254	5	战略信息管理; 关键成功因素法; 关键成功因素;	"对战略信息管理的概念进行了简单的辨析,通过关键成功因素法找出战略信息管理的关键成功因素,对各个关键成功因素展开表述。 "	PTSQ201002004
组织文化对信息战略实施的影响	王丽娜:15577945	4	组织文化; 信息战略; 实施; 影响;	"组织文化和信息战略都是当下管理学讨论的热点问题,并且已经有很多研究成果,但是却很少有人将二者联系起来进行研究。二者都是组织中的隐性结构基础,对企业的发展和目标的实现有着不可忽视的作用。因此,本文从信息战略的实施着手,分别分析了各类型组织文化对信息战略的影响,最后对组织文化建设提出了一些建议。 "	PTSQ201002005
基于系统论的企业信息获取与扩散工作机制研究	屈宝强:10589835	6	动态环境; 信息获取; 信息扩散;	"在当今动态竞争环境下,企业不断地进行信息获取,并对其吸收、消化直至扩散、反馈是相当重要的。本文基于系统论的基础,针对以协调为特征的内部信息链条,提出以用户需求分析为核心的环状信息获取和扩散机制;针对以竞争为特征的外部信息链条,提出以竞争对手分析为核心的信息获取和扩散机制。 "	PTSQ201002006
近五年图书情报领域研究成果计量分析	周金元:08091830|李品:21692954|刘竟:22121429	7	图书情报学; 文献计量; 科学引文索引; 社会科学引文索引;	"通过对近5年来(2004-2008)SCI和SSCI收录的图书情报领域12种期刊发表的共计3170篇文献进行计量分析,笔者主要从期刊源、国家/地区、机构、著者这4个方面探讨这5年来图情界的学术成果。并通过统计234篇高被引论文题名的关键词词频结合论文摘要相关信息进行主题分析,讨论当前该领域的研究热点问题。 "	PTSQ201002007
2005-2009年国家社科基金项目统计分析	蒋晨:22481667	6	国家社科基金; 社会科学研究; 科研项目;	"在统计2005-2009年国家社会科学基金资助项目情况的基础上,重点分析立项的学科、地区及所隶属的系统、单位,从量化的角度揭示我国高水平社会科学研究的现状。 "	PTSQ201002008
Living Library与高校图书馆	傅俏:10965828	4	Living Library; Living Book; 高校图书馆; 新型服务理念;	"作为一种新型图书馆服务理念,Living Library服务逐渐在国内外兴起,在简要介绍其产生背景与发展的基础上,分析高校图书馆开展Living Library服务的可行性,详细阐述高校图书馆如何开展Living Library服务,认为该服务将拓展高校图书馆读者服务的新领地。 "	PTSQ201002009
高校图书馆开展FAQ网络服务的思考	陈佳祺:17242281	5	高校图书馆; FAQ; 服务;	"在概述FAQ网络服务内涵的基础上,通过实例查询,统计并概括了18所较有代表性的高校图书馆网站开展FAQ服务的情况,总结现阶段我国高校图书馆开展FAQ网络服务存在的问题,提出建设FAQ库的几点建议。 "	PTSQ201002010
高校图书馆纸质图书利用率调查与思考——以江苏大学图书馆为例	郭以建:22619909	4	高校图书馆; 纸质图书; 利用率;	"对江苏大学图书馆2004-2008年间纸质图书借还数量、借还种类、借还对象等方面进行统计,分析高校图书馆纸质图书借还数量下降的原因,提出提高高校图书馆纸质图书利用率的一些建议。 "	PTSQ201002011
中国民族图书馆的建设与发展	甘大明:13993931	4	中国民族图书馆; 建设; 发展;	"回顾中国民族图书馆50年的发展历史,介绍其藏书建设、读者服务与编辑出版工作、专业队伍建设和学术交流等情况,对图书馆未来发展提出建议。 "	PTSQ201002012
乾隆《林县志》的乡土情怀	王新环:17614332	3	清代; 《林县志》; 民生状况; 乡土情怀;	"乾隆《林县志》与其他志书相异之处,即在于详记民生。其《风土志》一目在全书中分量最重,涉及当地风土、农事、商贾、日常生活等各个方面,这种详于民事记载的志书,在同期的方志中较为少见,具有重要的资料价值和研究价值。 "	PTSQ201002013
李小缘和万国鼎索引学成就比较研究	平保兴:08076125	4	李小缘; 万国鼎; 索引成就; 比较研究;	"李小缘和万国鼎是中国索引运动的先驱,他们倡导索引、研究索引和编纂索引。其索引学成就既有相似之处,又有不同,学术思想不乏现实参考意义。 "	PTSQ201002014
《图书情报工作》杂志社与本刊开展交流活动		1	 	 	PTSQ201002015
边疆地市图书馆信息咨询服务能力提升策略——以新疆维吾尔自治区为例		3	新疆; 公共图书馆; 领导决策服务; 信息咨询策略;	"提出以领导决策服务为突破口,提升新疆维吾尔自治区公共图书馆信息咨询服务能力。分析开展领导决策服务的可行性和现实意义,探讨开展领导决策服务的策略,包括思路、服务模式和措施,以及需要注意的问题。 "	PTSQ201002016
征稿启事		 	 	 	PTSQ201002017
试论数字时代图书馆对著作权权利限制制度的有效运用	吴慰慈1:05971364|李华伟2:23014364	6	图书馆; 作品; 著作权; 权利限制制度; 合理使用; 法定许可;	"从著作权权利限制的角度,解读我国现行著作权法律法规中与图书馆有关的合理使用和法定许可条款;指出数字信息环境下图书馆应根据三步检验标准、非营利使用等原则来确定可适用的业务范围并从多方面着手予以落实;呼吁全社会为继续扩大图书馆的豁免权而努力。 "	PTSQ201001002
学习型城市与图书情报档案事业的关系	柯平:08152097|杨溢:15515241|曾伟忠:11064403|王铮:11424636	8	学习型城市; 图书情报档案事业; 竞争力;	"从学习型城市建设对图书情报档案事业的影响和要求出发,阐述图书情报档案事业在学习型城市建设中的地位和作用,揭示学习型城市的竞争力与图书情报档案机构竞争力之间的关系。 "	PTSQ201001003
学习型城市中图书情报档案事业的发展趋势	杨溢:07966295	6	学习型城市; 图书情报档案事业; 公共服务体系;	"在总结国内外学习型城市建设概况的基础上,引用大量实例从图书馆网络建设、图书档案公共服务、科技信息服务平台建设和图书、情报、档案机构合作等方面分析国内外学习型城市建设推动下图书情报档案事业的发展趋势。 "	PTSQ201001004
学习型图书馆、情报所和档案馆管理模式的思考	曾伟忠:24207824	6	学习型图书馆; 学习型情报所; 学习型档案馆; 管理模式;	"文章对知识环境下学习型图书馆、情报所和档案馆的管理模式进行了探索,并提出了一些具体的措施。 "	PTSQ201001005
图书情报档案事业一体化整合模式构建	赵益民:09355760	6	图书馆; 情报所; 档案馆; 一体化管理; 整合模式; 事业发展;	"图书情报档案等机构的一体化管理是事业发展的大势所趋。一体化整合模式的实现具有丰富的理论与实践基础。图书馆、情报所和档案馆能够进行实质性的资源建设与业务管理方面的整合,也能在网络技术的支持下,通过行业联盟的形式进行虚拟层面的整合。国内外的许多成功案例为我国图书情报档案事业的一体化整合式发展提供了现实依据。 "	PTSQ201001006
高校图书馆文化特征及其建设思路	王丽萍1:07561768|李月华2:23347274	3	高校图书馆; 图书馆文化; 核心价值观; 知识服务团队;	"探讨信息时代高校图书馆文化特征:服务主动性增强;图书馆整体面貌改观;知识服务团队形成。在此基础上提出建设高校图书馆文化的具体思路:强化""服务第一""意识;鼓励服务创新;创设服务品牌;建立外向型组织文化;建立有效的激励机制。 "	PTSQ201001007
网络信息传播规律及应用研究	刘瑞华1:21918245|谭雯1:24221200|徐玉萍2:14281545	3	信息传播; 网络传播; 传播规律;	"在界定网络信息传播内涵的基础上,探讨网络信息传播的规律,进而研究网络信息传播规律在实践中的应用。 "	PTSQ201001008
国内图书馆采编业务外包研究述评	王春生:20226040	5	图书馆; 采编业务外包; 述评;	"总结国内图书馆采编业务外包研究现状,分类述评代表性研究观点,指出已有理论研究的不足和发展方向。 "	PTSQ201001009
我国开放存取电子期刊资源状况分析	于新国:08916681	4	电子期刊; 开放存取; 中国;	"从收录数量;学科、文种、级别;文献格式;收录年限;利用方式;利用条件6个方面,对我国开放存取电子期刊资源状况进行分析研究。 "	PTSQ201001010
古代私人藏书家中的目录学家	徐苏:11487461	5	藏书; 藏书家; 目录学; 目录学家;	"藏书是目录的基础,藏书家中出现众多的目录学家也是一个不争的事实。然而,前人在对我国古代私家藏书活动进行分类时,却疏忽了设有专门的""目录学家类"",这不能不说是一件憾事。应该为历史上在目录学方面作出突出贡献的藏书家细分专类,以彰其功,肯定他们在目录学理论与实践上的发挥的巨大作用。 "	PTSQ201001011
口述档案资源建设探略	潘玉民1:08537099|吕芳2:24221201	4	口述档案; 资源建设;	"从口述档案资源建设与研究的现状出发,论述口述档案资源建设的意义,提出进一步建设的路径:整合口述档案资源以及制作口述档案的人力资源;完善口述档案资源建设的法律法规、构建数字化建设层面上的运作机制,为口述档案制作、管理、利用等提供保障;深化对口述档案资源的研究,为口述档案建设提供理论支撑。 "	PTSQ201001012
档案载体演变规律的研究	冷霜:24221202	2	档案载体; 演变规律;	"研究总结我国档案载体的演变规律,增强对档案载体这一社会性事物的认识。 "	PTSQ201001013
中国汽车行业发动机专利分析与自主发展策略	吕义超:24221203	5	汽车行业; 发动机; 专利; 自主创新;	"研究作为汽车重要部件的发动机的专利申请情况,分析中国汽车行业专利工作滞后的原因,提出自主发展策略。 "	PTSQ201001014
本刊投稿格式		1	 	 	PTSQ201001015
征稿启事		1	 	 	PTSQ201001016
我国公共图书馆事业变迁与经济发展的相关性研究——以规模变迁为例	包平1:08100379|黄江娓2:23856763	4	公共图书馆; 规模变迁; 国内生产总值; 相关性研究;	"通过整理我国公共图书馆事业在1949年以来规模变迁的事实材料,尝试探讨该项事业相关规模指标与我国同时期国内生产总值(GDP)的相关性,分析经济发展与公共图书馆事业变迁的协同关系,探索宏观图书馆学研究的新领域,为未来我国公共图书馆事业的发展提供借鉴。 "	PTSQ200904002
论我国当代公共图书馆办馆理念创新	彭飞:11032166	6	公共图书馆; 图书馆事业; 理念创新;	"21世纪以来公共图书馆建设成就显著,公共图书馆研究成为学术界研究的焦点。本文对我国近些年来公共图书馆的办馆理念进行了归纳与研究,在此基础上,分析存在的问题,并试图对未来图书馆事业建设有所启示。 "	PTSQ200904003
《中图法》(第四版)D927地方法制类仿分加“0”问题探讨		 	 	 	PTSQ200904006
