篇名	作者	页数	关键词	摘要	filename
小学生课外阅读“七要”	任伟良:16524115	 	 	"<正> 小学生课外阅读主要是为了丰富知识、扩展视野、活跃思维、陶冶情操、促进课内学习、提高读写水平。学生中喜爱课外阅读的不少,但收效明显的不多。为使课外阅读卓有成效,大家必须做到“七要”。 一、要有计划 课外阅读基本上是自行安排的。即使有教师指导,也只能是定方向、提要求。因而,每位学生自己制订好计划显得更为重要。计划可按学期拟定,按星期排定内容。这样,易于自查。订计划要量力,不可好高骛远。尽量使计划切实可行。 "	ZXTS199904021
有关装备书的几个问题	瞿嘉福:13453215	 	 	"<正> 一、什么叫“装备书” 什么叫“装备书”?这是我们在讨论装备书问题时,必须首先明确的一个概念。通常我们讲的有:参考书、工具书、常备书、必读书、推荐书、教学用书等等,“装备书”无疑是一个新名词,一般字、词典上没收。我们正式接触这一名词是始于《中小学图书情报世界》杂志,但该杂志多数还是使用“必备书目”这名称。 "	ZXTS199904022
谈制订中小学图书馆(室)核心期刊的必要性	王景新:12818716	 	 	"<正> 期刊,是指有固定名称、计划无限期地出版下去的定期或不定期连续出版物。它随着社会科教事业的迅猛发展,伴随时代进步的兼容性特点越来越显现出来。期刊文献作为荷载人类社会成员研究成果或其他知识信息的载体之一。图书馆(室)期刊工作在时代进步的浪潮中,也表现出极强的敏感性和趋新性,迫切要求中小学图书馆(室)加强期刊工作理论实践的研究,最大限度地开发、利用期刊文献资料为教育教学服务,为师生服务。因此,做好期刊的采集,尤其是核心期刊的选订和补充,就成为图书馆工作者必不可少的重要工作。 一、核心期刊应为专业期刊订阅的主体 "	ZXTS199904023
市场经济条件下的俄罗斯儿童图书馆:历史和现状		 	 	"<正> 俄罗斯儿童图书馆的历史可以追溯到19世纪后半期。1878年,俄国杰出的图书目录学专家和图书学家阿·德·托罗波夫在莫斯科建立了第一家公共儿童图书馆。1911年召开了全俄图书馆大会。这次会议通过了《关于儿童图书馆工作的决议》,强调“引导孩子们阅读和必须帮助他们选择图书”的重要性。从此,儿童图书馆被公认为独立的文化教育机构,与公共图书馆和民间图书馆平等发展。至1914年,俄国已经拥有20家儿童图书馆。 "	ZXTS199904024
图书和图书馆基础知识问答(二)		 	 	"<正> 五、中国古代的图书有哪些类型? 古代的图书,通常称为古籍。根据国务院古籍整理出版规划小组的规定,以辛亥革命(1911年)为断限,凡辛亥革命以前记录古代文献之书籍,通称为古籍。前面提到古代文献有简牍、帛书等,也属于古籍的范围,但通常说的古籍,主要指以纸张作为载体的图书文献。现在保存下来的中国古籍大约有十多万种。 造纸术发明以后,纸写本书 "	ZXTS199904025
三种图书登记号码编号方法比较	吴新地:11443351	 	 	"<正> 图书个别登记号码是图书馆每册图书特定的财产登记号。它是“确认具体书刊资料的标志”。由于图书登记是以图书收到顺序为原则,因此,图书馆图书财产登记号必须是顺序的、连续的,没有间断和重号的。 图书财产号码编得好,不仅有利于揭示馆藏进度和馆藏总册数,而且能显示财产号码的各种功能作用。例如: "	ZXTS199904026
李大钊是怎样读书的		 	 	"<正> 李大钊(1889—1927年),字守常,河北乐亭人。他是中国共产党早期的马克思主义者,中国共产党的创始人之一。自1915年,历任北京《晨钟报》总编、北京大学经济学教授兼图书馆主任等职。著有《李大钊选集》。他奋发有为,治学严谨,对于怎样读书,他有着宝贵的经验。 "	ZXTS199904027
名人与“数字读书法”		 	 	"<正> 一目十行:《梁书·简文帝纪》:“读书十行俱下。”宋代刘克庄《杂记六言五首·二》:“五更三点待漏,一目十行读书。”一眼看十行是不可能的,但用来形容读书速度快,夸张实在生动感人。 二分群书:人生苦短,书籍浩繁。我们只能根据自身知识积累需要不断地选读。一般将群书划分为两类:一类精读,以求其深;一类浏览,以求其博,既深且博,自当功力日进,以至学贯中西,博古通今。 "	ZXTS199904028
"加强队伍建设,提高藏书质量"		 	 	<正> 1996年4月，我市图工委对学校图书馆(室)进行了一次大调查，从调查中发现：学校图书馆(室)建设取得了 	ZXTS199904029
中小学图书馆(室)要适应教育现代化	孔令司:12936953	 	 	"<正> 面向21世纪,教育现代化是中国教育发展的必然,是提高全民族素质的需要,是迎接激烈竞争和挑战的需要。21世纪中国教育现代化将包括教育思想、教学内容、教育方法、教育手段、教学设施、教育管理等各方面现代化。还有教育传播媒体也必须现代化。做为肩负教育和信息情 "	ZXTS199903000
中小学图书馆(室)建设要着力于把握四个提高	朱金文:17215737	 	 	"<正> 随着湖南省创建中小学图书馆(室)合格县市评估验收工作的开展和实施素质教育的全面深入,中小学图书馆(室)建设已越来越引起各级教育行政部门和中小学校的高度重视,图书馆(室)基础薄弱的面貌有了较大程度的改变。但中小学图书馆(室)建设仍然存在着建设标准不高、藏书结构不尽优 "	ZXTS199903001
简讯		 	 	"<正> 今年是上海解放50年,50年来上海人民在中国共产党领导下,奋发勇进,不断开拓,社会主义建设事业蓬勃发展,取得了令人瞩目的成熟,一个崭新的现代化国际大都市崛起在世界的东方。为了使广大中、小学生进一步了解上海50年来的辉煌历史,了解上海辉煌的昨天、今天,展望灿烂的明天,上海市红领巾读书读报奖章活动办公室、上海市少年儿童图书馆、中国平安保险公司上海分公司等联合主办了平安杯“辉煌的新 "	ZXTS199903002
我国中小学图书馆自动化管理软件需求分析	王晓平:06537619	 	 	"<正> 笔者从1995年以来,先后在上海、福建、北京等地教委有关部门的大力支持下,召开了不同规模的中小学图书馆自动管理软件(以下简称软件)展示会及研讨会,征求了不同地区,不同规模的图书馆中的不同层次的人员对软件的意见和需求,结合我国的国情,总结了三年多来从事软件研制的工作经验,提出了我国中小学图书馆自 "	ZXTS199903003
厦门市小学图书馆情况调研报告	黄天助:12253252|骆永红:11458656	 	 	"<正> 图书馆情报意识的培养是素质教育不可缺少的一个方面。从小教育学生利用图书馆索取自己所需的知识,是培养自学能力的好方式。因此,必须在小学建设规范化的图书馆。为此,市教委初教处与市少儿图书馆对全市的小学图书馆建设情况进行了一次较为全面的调研。本文为该调研的情况报告。 "	ZXTS199903004
试论中学生课外阅读的最优化——学校图书馆读者工作新探	程蓉芬:12840534	 	 	"<正> 中学生面临着中考、高考等紧张的升学竞争,学业负担沉重。然而。他们又十分渴望在书籍的海洋里遨游。据1997年无锡市中学图书馆协会对全市13731名中学生进行的“阅读心理调查”结果显示:“中学生是不是该多读些课外书?”回答是的,有12811人,占93.3％;回答不是的,有824人,占6％;没有作回答的,有96人,占0.7％。“你是不是希望有人推荐一批好书 "	ZXTS199903005
充分发挥中学图书馆的教育教学职能	张秀梅:12563534	 	 	"<正> 中学图书馆是基础教育中重要的思想文化阵地。在知识经济到来之际,如何充分发挥其作用,应当引起足够重视。本人就此谈一下自己的作法和体会。 一、提高自身素质,适应形势发展 学校图书馆管理员的素质要求,一是政治强,二是业务精。政治强,就是要喜爱本 "	ZXTS199903006
学校图书馆应充分发挥思想政治教育职能	刘隽华:07185040	 	 	"<正> 一、学校图书馆在思想政治教育中的地位和作用 学校图书馆除了有系统地保存文化遗产、积极传递科学知识,为广大师生教学和科研服务的职能外,还是开展思想政治工作的重要阵地。尤其是中小学校图书馆通过推荐好书、辅导阅读等方式,对广大青少年学生进行思想政治教育,宣传马克思列宁主义,帮助青少年树立革命的人生观和高尚的 "	ZXTS199903007
中学图书馆的现状有待改变	郭秀芬:12299322	 	 	"<正> 中学图书馆是学校对学生实施素质教育的重要教育设施,要造就一代思想道德素质和科学文化素质都能适应社会主义现代化建设要求的跨世纪人才,图书馆所发挥的作用不可低估。然而,由于种种因素的影响,目前中学图书馆的职能作用没有得到很好的发挥,存在着以下 "	ZXTS199903008
"做好图书管理工作,发挥图书室服务功能"	杨曙光:13337033	 	 	"<正> 一、做好基础工作,创造良好的服务场所 静海县第二中学始建于1978年,是县属中学。刚建校时图书室既没有书架也没有书橱,500多册30多种图书就散落在地上,图书室杂乱无章,根本没有办法开展借阅工作。1979年校领导安排我到新建的图书室做图书管理工作,当看到图书室是这种乱摊子,我也曾产生过畏难情绪,觉得图书室太简陋,短时间内根本无法正常开展工 "	ZXTS199903009
图书分类中辅助区分号使用的几点尝试	金明安:13080295	 	 	"<正> 索书号由分类号、书次号和辅助区分号组成。图书分类,根据分类号可将内容学科属性相同的图书集中在一起,根据书次号再将同类图书按一定的顺序排列起来。如果还需要区分图书的不同版本、不同译本、多卷册等其它各种情况时,再进一步标识辅助区分号。 书次号主要有著者号、年代号和种次号三种,这三种同类图书的排列方法各有其优缺点,但都不完善,尚未统一。 目前中小学图书馆一般采用种次号区分同类图书。该法虽然取号容易,号码简短。 "	ZXTS199903010
大型文学期刊再利用的思考	陈民宪:15828594	 	 	"<正> 书价猛涨,购书品种(尤以文学书为甚)大减,严重影响了读者的需求。另一方面,过期文学期刊很少有人间津,也是一种不小的浪费。以前总觉得以上两者之间存在着某些关系,但未作深究。而在今年准备清理报废期刊时才真正有所认识。 前些日子,根据工作计划,我们对1990年以前的各类期刊作归类、清点、计价和登记造册,作 "	ZXTS199903011
以图书角为依托 充分发挥图书效益	童序珍:20222042	 	 	"<正> 地处大别山区的鄂东罗田县实验小学,现有教学班39个,学生2800人。近年来,该校就如何发挥图书在实施素质教育的作用作了些探讨,对图书管理办法作了改革,较好地提高了图书利用率,推动了素质教育的发展。 罗田县实验小学原有图书不足5000册,而大部分内容陈旧。1994年开始,他们逐年增加对图书的投入。几年来累计投入20多万元,添置图书50000多册。 "	ZXTS199903012
组织课外阅读的一点体会	朱明:12202175	 	 	"<正> 由于要准备升学考试,一进校的初一新生,即被学习任务包围,没有时间再去读课外读物,来校图书室的同学越来越少,书籍借阅率越来越低。 我不主张象一些教师和家长所说的,青少年学生,关心一些时事,看点电视新闻就够了。在漫长的暑假中,同学们除了做作业外,总是东一下西一下地就把几十天的假期渡过,他们的品质与精神,往往得不到全面的熏陶(缺少阅读优秀适宜的课外书籍),以至在读 "	ZXTS199903013
浅谈当前技校图书馆的改革与发展	毛晓华:12665699	 	 	"<正> 当前技工学校的改革与发展进入了关键阶段,现在正面临着生源不足,经费短缺的困境。作为技校中的图书馆更是发展艰难。怎样使技校图书馆在市场经济条件下得到发展,这是一个值得研究的课题。下面我就技校图书馆的改革和发展谈点肤浅的看法。 一、改革的关键是转变观念 社会主义市场经济,呼唤着 "	ZXTS199903014
根据师范教师特点开展特色服务	孙铁梅:21480243	 	 	"<正> 教师是学校教育、教学的主要力量。是图书馆开展服务工作的主要对象之一。如何根据教师的特点,制定切实可行的服务措施,这是我们图书馆的重要宗旨之一。近几年来。我馆采取一些行之有效的措施,区别不同要求,开展特色服务。 一、建立具有师范特色的科学的藏书体系 为了跟上教育改革的步伐,我馆在充分调查研究的基础上,尽可能配备教师急需、实用、有较高利用率的 "	ZXTS199903015
"着眼素质教育,加强中师学生课外阅读辅导"	杜兰会:12183388	 	 	"<正> 对中等师范学校学生进行课外阅读辅导,是中师教育的重要组成部分,也是中师图书馆的一项重要任务。在深化改革、扩大开放的新形势下,这项工作只能加强,不能削弱。我们广大中师图书馆工作者,要提高认识,深入探索,把这项工作搞得生动活泼、扎实、有效。 一、提高认识,转变观念,重视课外阅读辅导 《中国教育改革和发展纲要》指出:“中小学要由‘应试教育’转向全面提高学生素质的轨道,面向全体学生,全面提高学生的思想道德、文化科学、劳动技能和身体素质,促进学生生动活泼地发展,办出自己的 "	ZXTS199903016
点一盏心灯 燃一把火	唐群珍:13240109	 	 	"<正> 有识之士越来越清醒、迫切地感觉到:多读书、读好书,是终生学习的需要;是教育与灾难之间比赛的需要;是人类生存发展的需要。12年来,我们图书馆开展的对学生图书阅读方法的探讨和研究在总体上已形成了三大步:一、循序渐进的个人摘记法;二、深广交融的群体讨论法;三、由表及里的思维想象法。 学校教育在一个人一生的活动中真正起能动作用的,主要并不是在学习期间考卷上曾回答出的东 "	ZXTS199903017
中学生课外阅读现状及问题	胡雪青:13232045	 	 	"<正> 不久前,从对某中学一次“中学生课外阅读现状调查问卷”中较全面、真实地了解到了目前中学生课外阅读的现状,有喜亦有忧,同时,也倾听到了他们发自内心的要求和愿望。 一、课外阅读是获取知识的重要途径 课内阅读是以课本为主,参考书为辅的,通过老师在课堂上讲解范文,教会学生的阅读、分析,提高写作能力,而要真正提高学生的文化素质和写作水平,除课内阅读外,就得让学生 "	ZXTS199903018
试论中学生必读书目制订之必要性及其推行之可行性	尤敬党:12839459|荣耀祥:11483982	 	 	"<正> 中学生必读书目,是书目研究中一个重要的分支。它与一般推荐书目的主要区别在于阅读对象的特定性(中学生)、阅读内容的非选择性(必读)以及阅读时间的限定性(6个学年)。它与影响书目的渊源关系是,影响书目是经过本人和社会检验的;而必读书目,可以是出于若干影响书目之中,但未经读者本人亲自验证而正待验证的书目。此课题的研究,关系 "	ZXTS199903019
《中图法(儿童图书馆·中小学图书馆版)》(第二版)传记文献分类概说	刘少武:10711792	 	 	"<正> 传记文献是收藏和利用的重点、热点,也是分类实践中的难点。正因如此,有关传记文献的分类标引一直是人们极为关注的热门话题。修订后的《中图法(儿童图书馆·中小学图书馆版)第二版》(下简称《二版》)的K81传记类表在保持原有体系结构和标记符号的前提下,通过修订规范类名,增加注释等改进措施扩大了类目外延,充实明确了类目内涵,使得原先难以归类的文献,都能在《二版》找到相应位置。说明经过大幅度修订后的传记类目更具科学性和逻辑性。在此,仅就个 "	ZXTS199903020
顺应形势 利用信息资源 培养学生的信息处理能力	余芹:08206702	 	 	"<正> 近十年来,随着社会的发展,社会的经济结构和人类赖以生存的基础已发生了重大变化。两个世纪前取代农业成为社会之中坚的工业及其商品生产又一次让位于信息,信息及其相应的高科技已成为人民大众的资源和“日用品”。社会从依赖于工业部门生产的商品转向更多地由信息所提供的服务。相应的教育也进行改革,在我国提出的素质教育成为教育发展 "	ZXTS199903021
尼克松的读书观		 	 	"<正> 作为第一个在美国历史上被迫辞职的总统,理查德·尼克松不仅结束了不得人心的越南战争,而且还第一个以美国总统的身份对当时中、苏两个共产党大国进行了划时代的访问。所以世人称誉他为功标青史的“失败者”。在更广泛的人生意义上,他又是一个自强 "	ZXTS199903022
苦读成作家的流浪汉		 	 	"<正> 美国著名作家杰克·伦敦出生于一个破产的农民家庭。他在青年时期是个流浪汉。 有一天,杰克·伦敦在街上游逛,他感到空虚苦恼:自己饱受贫困与苦难,转眼已19岁了,难道一辈子就这样生活下去?他漫不经心地走进一家图书馆,随手拿起 "	ZXTS199903023
奏响素质教育的交响曲 班主任是“首席提琴手”——《21世纪班主任文库》评述		 	 	"<正> 没有一批优秀的班主任,怎么能办好学校;没有一大批素质优异的班主任,谈什么素质教育;没有面向21世纪的班主任,哪来21世纪的教育现代化?这是一个不争的事实。教育要面向世界,面向未来,面向现代化。根据《中国教育改革和发展纲要》精神,全国各地普遍加快了推进素质教育的历史进程,江苏等经济发达地区率先启动了教育现代化工程,全方位、多层次的教育改革和发展的迅猛趋势,对各级各类学校的班主任提出了全新的要 "	ZXTS199903024
时代的画卷 科学的诗篇——《生命之树常绿——徐迟报告文学选》简介	刘进军:13048859	 	 	"<正> 当我们伟大的祖国即将迎来她的五十华诞之时,山东教育出版社隆重推出《生命之树常绿——徐迟报告文学选》,谨以此书献给中华人民共和国建国五十周年。 在历史的漫漫长河里,五十年只不过是一瞬间而已。然而对于我们的共和国来说,这五十年却是一段充满了不尽的曲折与艰辛,同时也赢得了无上的荣光与辉煌的沧 "	ZXTS199903025
不断进取的北仑中学图书馆	刘玉香:13451192	 	 	"<正> 北仑中学创建于1989年,至今已有十年的历史,培养了3500余名学生。校内环境优美,校风良好,设施齐全,设备先进,曾被评为省一级重点中学之一。学校图书馆的建设工作也很有特色,目前,准备在原来的基础上扩建一幢四层的海伯图书楼,包括电子阅览室、资料 "	ZXTS199903026
图书馆专业人才短缺原因剖析——福建省普教系统图书馆队伍人员现状调研报告	林思钦:06687211	 	 	"自1991年原国家教委颁布了《中小学图书馆(室)规程》后,福建省教委图工委先后出台了《福建省中小学图书馆(室)规程实施细则》、《福建省中小学图书馆评估实施办法》、《福建省中小学图书馆(室)评估指标体系大纲》、《福建省中等师范学校图书馆评估实施办法》、《福建省中等师范学校图书馆评估指标体系大纲》等一系列学校图书馆建设的指导性文件。1994年开始组织评估,至今年已评出173所省级达标中小学图书馆,与此同时,地(市)一级也进行了市级达标馆的评估工作。1997年中师图书馆的达标评估亦全面展开。图书馆评估工作大大促进了学校图书馆的标准化、规范化和科学化的建设,使全省的中小学和中师图书馆建设上了一个新的台阶。1997年10月,福建省教委还召开了全省中小学和中等专业学校图书馆工作研讨会暨先进集体和先进个人表彰会,在此基础上,又于1998年10月组织进行了中小学和中师图书馆建设的论文评选,旨在对学校图书馆工作进行经验总结与交流。本刊所发表的论文只是其中的一小部分。在此仅作为抛砖引玉,尚祈同行赐教,以携手共创我国学校图书馆建设明日之辉煌。 "	ZXTS199901000
搞好图书馆建设 迎接世纪挑战——对迈向廿一世纪中小学图书馆的思考	林丹:12251527	 	 	"<正> 迈向21世纪的中小学图书馆将面临两大挑战:一是素质教育的发展对图书馆提出了新的要求;二是以计算机、通讯技术为主的信息产业的发展对传统图书馆事业造成的冲击和影响。如何利用现代化的技术和设备全面服务于素质教育就成为当前和今后中小学图书馆发展的战略性问题。面对挑战,我们必须做到: 一、更新思想观念 "	ZXTS199901001
信息时代的中学图书馆建设	陈铮:13371164	 	 	"<正> 随着以计算机为主要处理手段的信息技术在社会的工作和生活的应用和发展,整个社会步入了信息化时代。为适应信息肘代的要求,实施教育现代化已成为必然趋势。目前,许多中学教育正在逐步实现计算机化,并开始建立自己的校园网。同时,作为学校教育重要辅助机构的中学图书馆也纷纷引进计算机技术,使图书采购、整理、借阅等日常业务在计算机帮助下完成,摆脱了大量手工操作,初步实现图书馆管理自动化。当然,也 "	ZXTS199901002
加强学校图书馆队伍建设至关重要	卜妙昌:08837734	 	 	"<正> 学校图书馆是学校教育和科研工作的重要组成部分,特别是当前从应试教育向素质教育转轨的过程中,图书馆的作用尤为重要。图书馆工作人员与广大教学科研人员一起,担负着培养学生、发展科学、促进两个文明建设的光荣使命。因此,具有良好的政治素质和业务素质 "	ZXTS199901003
略述图书馆对实施素质教育的重要作用	郑素心:12255226	 	 	"<正> 现在中国的教育开始从应试教育转向素质教育。中小学图书馆是学校教育的重要组成部门,是知识的宝库,对实施素质教育将会产生很大的作用。 一、图书馆是少年儿童的精神乐园 很多学生在上课的时候注意力不集中,而来到图书馆一拿起书却能排除一切干扰,很长时间全神贯注。这是因为课堂教学是按教材所预定 "	ZXTS199901004
浅谈图书馆员良好形象的建树	陈国柱:12233853	 	 	"<正> 图书馆员良好形象的建树是极为重要的一项系统工程。图书馆员在读者(广大师生)心目中有良好的形象,一方面能使馆员有光荣感、责任感与自豪感,而被社会承认、理解和尊重;另一方面能吸引广大读者,使他们更好利用图书馆,提高图书的流通率、利用率。因而建树图书馆员的良好形象,不单是中小学图 "	ZXTS199901005
中学图书馆馆藏文献资源结构浅论	黄新玉:12259843	 	 	"<正> 合理设计中学图书馆馆藏文献资源结构,建立起有特色的科学的馆藏文献资源体系,既可以使有限经费得到充分有效利用,又可以调动图书馆工作者的工作热情和图书馆读者的使用热情,可谓一举三得。 “馆藏文献资源结构是指在馆藏文献资源体系中,各种不同学科内容、不同水平程度等馆藏文献资源成分之间相互联系、相互制约的构成形式,它反映着馆藏文献资源体系中各种成分的组 "	ZXTS199901006
略谈农村中学图书馆的发展方向	刘秀珍:12255299	 	 	"<正> 近年来,农村中学普遍实行九年义务教育制。初中毕业后,大多数学生都要回乡就业,只有少数学生通过考试,升入高一级学校深造。毕业后,也还是少数通过高考升入大学,多数仍要留下来参加社会就业。农村中学图书馆的发展方向普遍引起人们的极大关注。为此,笔者谈谈一些粗浅体会。 一、要发挥图书馆的功能优势,为素质教育服务 要坚持以“实际出发,实事求是”的原则,为广大读者多办实事 "	ZXTS199901007
论中学图书馆科学管理的基本要求	林雁:12259416	 	 	"<正> 中学图书馆的科学管理,就是遵循中学图书馆工作本身的规律性,用科学的、与国际专业领域接轨的方法对中学图书馆全部工作流程加以管理和运作。本文试图结合工作实际,对提高和强化中学图书馆科学管理提出如下基本要求: 一、统一业务标准,规范管理制度 统一业务标准,规范管 "	ZXTS199901008
发挥中小学图书馆在素质教育中的作用	江雪晖:12254941	 	 	"<正> 中小学图书馆是重要教育资源,是为学校教学、科研、课外阅读服务的机构。它和实验室、语音室、计算机教学网络一样,是学生理解知识、掌握技能、了解信息、形成技巧、开发思维、全面发展的“好老师”。那么如何充分开发图书馆这一教育资源,推进中小学素质教育?这里谈谈几点管窥之见。 一、要面向全体学生 教育实践证明,长期的应试教育在学生中造成严重的分化,使得一部分学生得不到平等教育的权利,扼杀了这部分学生潜能的发展,严重浪费了教育资源,阻碍了人才的培养。素质 "	ZXTS199901009
学校图书馆(室)在素质教育中的主要功能	毛金金:16443661	 	 	"<正> 原苏联著名教育家苏霍姆林斯基认为书籍是学校“精神生活”和“智力生活”的基础。他形象地比喻说:“通过阅读而激发起来的思维,好比是整理得很好的土地,只要把知识的种子撒上去,就会发芽成长,取得收成。”因此,他坚信图书馆是开发学习困难学生的智力、解决学生负担过重、发展每个学生的爱好和才能的重要手段。随着素质教育的不断推进和全面实施,图 "	ZXTS199901010
读者工作的实践与体会	陈大鹏:21207673	 	 	"<正> 我们开展读者工作,就要抓住教师和学生的阅读特点,掌握规律,提高服务质量,开展多种形式的读者活动,不断总结经验,做好读者工作。 在校中学生年龄一般在13～19岁之间,他们世界观正在形成,可塑性大。因此我们要创造一个良好的学习环境,让优秀的书刊占领他们的课余阵地,使他们健康成长。所以 "	ZXTS199901011
提高馆藏书刊利用率 更好地服务教育教学	吴颖:12258950	 	 	"<正> 图书馆的一切工作都是围绕如何使广大读者最迅速、最准确、最大限度地获得他们所需要的各种资料而进行的。因此,图书馆工作者应当通过宣传、指导、阅览、流通等各种方式把收集的藏书,提供给不同的读者,充分提高馆藏书刊的利用率。如何提高馆藏书刊利用率,这是一个具有科学性和值得研究的问题。我们馆在工作实践中,有下列体会。 一、树立为读者服务的思想,加 "	ZXTS199901012
我馆自动化建设的实践和效益	宋元诚:12243770	 	 	"<正> 在全省首批十七所重点中学中,我馆是一个老馆,大馆。1995年全省中小学图书馆的“省级达标馆”评估,我馆以最高分通过验收后,校长随即决定:再上新台阶,用两年时间实现图书馆自动化管理。 一、分析自我 抓住机遇 以传统的手工方式管理图书馆,我馆可谓是达标馆,但要引进计算机管理,却是一个新课题。何况,在本市各种类型的图 "	ZXTS199901013
中小学图书馆自动化管理尝试	董良锦:12230950	 	 	"<正> 随着素质教育的大力推广,中小学对图书馆的重视程度日益提高,加上目前计算机硬件设备价格的大幅度下降,使图书馆自动化管理系统的硬件投资逐渐减少,系统建设的费用为许多中小学所接受,实现计算机管理已成为中小学图书馆建设的一大重点。中小学图书馆要怎样实现自动化管理,根据我们的实践和认识,应归结如下几点。 一、关键在于有关领导的重视 "	ZXTS199901014
中师图书馆在素质教育中的作用	任霞:12242593	 	 	"<正> 加强素质教育,是当前各级学校面临的一项紧迫任务。中等师范学校作为培养人类灵魂工程师的摇篮,在进行素质教育方面,任务尤为繁重。作为向师生提供精神食粮的中师图书馆,在素质教育中,更是发挥着不可替代的作用。因此,作为领导决策层,更要更新观念,要看到在新的形势下,及时了解信息、掌握信息,充分利用信息的重要性。中师图书馆不仅要发挥使学生巩固、充实、完善第一课堂所学到的知识的作用,更要为拓宽学生的知识面,培养 "	ZXTS199901015
试论中师图书馆的藏书建设	张惠健:12255472	 	 	"<正> 中师图书馆能否根据中师的培养目标和广大师生的阅读需要,保证一定数量和质量的藏书,直接关系到中师图书馆为师生服务的质量和图书馆任务的完成。一个中师图书馆是否受到师生的欢迎,是否在教学中发挥它应有的作用,很大程度上取决于它的藏书质量。做好藏书建设工作,是 "	ZXTS199901016
中师图书馆的图书宣传与阅读辅导	张勤:21447137	 	 	"<正> 图书馆开展图书宣传与阅读辅导的主要目的是:(1)及时配合党和国家的中心任务,利用书刊资料,宣传党的方针、政策和决议等。(2)扩大图书馆的影响,吸引更多的读者来利用图书馆,密切图书馆与读者之间的联系。(3)帮助渎者了解图书馆所收藏的各种书刊资料的情况,更有效地发挥藏书的作用。(4)帮助读者了解和利用图书馆目录及各种书目索引,以 "	ZXTS199901017
深入开展课外读书活动 推进校园精神文明建设	陈扬扬:12252390	 	 	"<正> 学校图书馆是学校提高教育教学质量,建设社会主义精神文明的重要阵地。课外读书活动是向学生进行爱国主义教育,提高学生素质的有效途径。多年来,我校认真贯彻江泽民总书记提出的“为少年儿童提供更多更好的精神食粮”及“帮助他们从小树立为中华民族全面振兴、建功立业的远大志向,把他们培养成为有理想、有道德、有文化、有纪律的社会 "	ZXTS199901018
"引导学生多读书、读好书,是学校图书馆的重要任务"	钱真引:12259743	 	 	"<正> 素质教育日益深入人心,而学校图书馆如何在素质教育中发挥作用,成了图书馆工作者共同探索的课题。 课外阅读是中学生获取知识的一条重要途径。一个中学生如果只是学习课堂上的知识,而没有课外的广泛阅读,那么,他的知识面是狭窄的。学校图书馆在指导课外阅读中应充当重要角色。引导中学生多读书、读好书,是图书馆工作者的重要任 "	ZXTS199901019
浅谈中小学开展图书情报知识教育的必要性	周学耘:12237700	 	 	"<正> 中小学图书馆作为我国图书馆事业的有机组成部分,在我国图书馆事业中占有重要的地位,是为学校教育、教学研究提供文献资料的阵地,担负着配合课程,辅助教学,扩大学生知识面,对广大青少年进行思想行为和道德情操教育的重要职责。如何引导广大中小学生学会利用图书馆,让“死”书变“活”,对广大学生进行图书情报知识教育无疑是使他们通往图书馆这座 "	ZXTS199901020
新的使命——浅议对小学生进行利用图书馆的教育		 	 	"<正> 21世纪即将到来,每一个关注中华民族命运的人都在思考着怎样迎接新世纪。作为小学图书馆也不例外,要及早加强对小学生的图书馆意识教育,培养他们从小学会使用图书馆的能力,以适应21世纪素质教育和知识经济发展的需要。 一、培养小学生利用图书馆能力的意义 1.对小学生实施图书馆意 "	ZXTS199901021
我国图书馆网络建设略述	郑群英:12254227	 	 	"<正> 周恩来总理在1956年就曾指出:“要加强和改进图书馆工作,把图书馆建设看作是发展科学研究的前提条件,要求在向科学进军中,做到‘兵马未动,粮草先行’。”并亲自审批了《全国图书协调方案》。由于党和各级人民政府的重视,由于人民大众的大力支持,解放后,我国图书馆事业不论在规模上,还是在工作水平上,都有了很大的发展与提高。并已初步形成了一个从上到下的公共图书馆系统。我国现行图书馆系 "	ZXTS199901022
一种适合中小学图书馆的种次号取号法	严胜:12234167	 	 	"<正> 目前中小学图书馆常用的同类书区分号主要有字顺号和种次号等。而字顺号又以著者号为主。本文在比较这些取号法基础上介绍一种兼有字顺号和种次号两者之长的取号法。 著者号和种次号各有优劣。著者号一般依据文献责任者名字的读音或字形给号,大部分为字母、数字混合型的。其最主要的优点在于同一个薯者的同类书 "	ZXTS199901023
素质教育与中小学图书馆(室)建设	张友善:13300635	 	 	"<正> 素质教育,是依据人的发展和社会发展的实际需要,以全面提高学生的基本素质为指导思想和根本目的的教育。素质教育以尊重学生主体和主动精神,注重开发人的潜能,注重形成人的健全个性为根本特征。面向全体学生,具有全体性;注意发挥每个学生的聪明才智,具有主动性、发展性;减轻学生负担,使学生在德、智、体等方面全 "	ZXTS199806000
积极开展读书活动 为实施素质教育工程服务		 	 	"<正> 近年来,长春市教委坚持“用为主,藏为辅”的原则,在狠抓中小学图书馆(室)建设的同时,不断提高馆(室)的管理水平,加大图书流通率,积极开展读书活动,收到了显著的效益。特别是1998年以来,在全市2000余所中小学开展了“读书活动”先进校的评比工作,有力地推动了中小学图书工作的发展,为长春市中小学素质教育工程的实施做出了贡献。 随着应试教育向素质教育的转轨,图书馆越来越发挥它的功能和效益。“多读书、读好书”已成为对学生进行素质教育,陶冶情操,启迪心灵,培养能力,开拓视野,展示学生自我价值的有效形式, 今年伊始,市教委就下发了争创 "	ZXTS199806001
