
发展中的区块链硬件制造和基础设施,,2, ,"<正>在区块链硬件领域,中国的相关公司具有绝对优势,全球大部分区块链硬件均由中国厂商生产。区块链硬件制造和基础设施起源于区块链的共识机制之一——POW(Proof of Work,工作量证明机制),即全网计算节点通过算力竞争记账权,来获取经济奖励。此外,分布式记账是区块链的核心特征之一,而区块链硬件设备充当了记账 ",XXJS201807006
区块链的安全与防护,,4, ,"<正>目前,区块链主要存在底层代码、密码算法、共识机制、智能合约、数字钱包等安全问题。区块链面临的安全问题与应对措施底层代码的安全性区块链项目(尤其是公有链)的一个特点是开源。通过开放源代码,来提高项目的可信性,也使更多的人可以参与进来。但源代码的开放也使得攻击者对于区块链系统的攻 ",XXJS201807007
我国区块链产业发展六大趋势,,5, ,"中国区块链行业的技术创新正在经历着一个明显加速的过程,并且在一些相关技术上处于领先地位。目前我国目前已经具备较好的区块链产业发展基础,我国拥有广泛的区块链技术应用落地场景。下一阶段,将继续加快公链等价值互联网基础设施的建设进展,积极建设具有中国特色的区块链产业生态。 ",XXJS201807008
图表,,1, , ,XXJS201807009
中国特色的区块链产业发展,,6, ,"<正>生态初成,地域聚集,应用多元但风险不可忽视。目前,区块链技术正在推动新一轮的商业模式变革,成为打造诚信社会体系的重要支撑。与此同时,我国各地政府积极从产业高度定位区块链技术,政策体系和监管框架逐步发展完善。我国区块链产业生态初步形成,方兴未艾产业呈现高速发展,企业数量快速增加截至2018年3月底,我国以区 ",XXJS201807010
区块链标准化推动探讨,李鸣:34733883,3, ,"<正>我们正在推进团标、国标甚至国际标准的研制,希望通过标准推动整个产业化的发展。从全球来看,近几年数字经济给全球带来的影响非常大。因为数字经济边际成本很低,使用数据创造价值的成本会随着使用应用范围的扩大而降低,这也是全球重视数字经济的主要原因。区块链的两个概念我们通常所说的区块链在国际上规范性的说法是区块链和分布式记账技术。区块链是一种数据结构, ",XXJS201807011
"区块链产业,我国经济发展新动能",,2, ,"<正>区块链作为一项颠覆性技术,正在引领全球新一轮技术变革和产业变革,有望成为全球技术创新和模式创新的""策源地"",推动""信息互联网""向""价值互联网""变迁。我国区块链产业目前处于高速发展阶段,创业者和资本不断涌入,企业数量快速增加。区块链应用加快落地,助推传统产业高质量发展,加快产业转型升级。 ",XXJS201807012
跨界研究碰撞区块链 专访浙江大学公共政策研究院执行院长、工程师学院互联网金融分院院长金雪军,,2, ,"<正>发现区域经济脉动的节奏,寻找其暗藏的奥秘,这是经济研究者的工作。浙江大学公共政策研究院执行院长、工程师学院互联网金融分院院长金雪军,长期从事中小企业融资创新研究,浙江作为民营经济大省,中小企业融资困难在一段时间内尤为突出。金雪军带着团队在研究中小企业融资与互联网金融问题过程中发现区块链的技术可以较好解 ",XXJS201807013
曾鸣:阿里巴巴要做区块链的引领者,,2, ,"<正>阿里巴巴目前是全球区块链知识产权申请和批准最多的一家公司。阿里巴巴集团学术委员会主席、阿里巴巴商学院院长曾鸣教授日前在杭州师范大学110年校庆活动""区块链前沿技术中美交流论坛""上表示,阿里巴巴已经完全掌握区块链的底层技术,有完整的区块链平台,有可能在中国企业中扮演区块链引领者的角色。 ",XXJS201807014
从源代码鉴别公链质量,,2, ,"<正>可通过在开源社区里公布的区块链软件源代码进行分析,如源代码的原创性等对比分析,评判链的质量。在全球区块链社区,有1000多条公链,这些公链背后不乏有代币身影,如何有效甄别公链的质量?日前记者采访浙大计算机学院计算机软件研究所副所长、浙江大学区块链研究中心副主任杨小虎时获悉,从技术层面可以从源代码分析鉴别公链的质量。 ",XXJS201807015
合法合规地去创业投资 浙江省区块链技术应用协会秘书长朱纪伟访谈录,,2, ,"<正>近日,浙江省区块链技术应用协会秘书长朱纪伟在接受媒体采访时表示:希望协会发挥自己的作用,推动产业健康发展,有效引导企业在区块链技术和应用落地。以下为访谈问答全文:问:朱秘书长,能分享下协会的发展历程吗?朱纪伟:我们是在2017年7月份举行了第一次成立大会,协会是由两位副省长对区块链技术发展做批复后,在省经信委指导下成立的。现在,协会下属会员单 ",XXJS201807016
新金融产业集聚区 西溪谷互联网金融小镇,,1, ,"<正>西溪谷互联网金融小镇规划东起浙大玉泉校区,西至花坞路,南至老和山麓,北至天目山路(包括天目山路北侧的古荡科技园),规划用地面积3.1平方公里。小镇具有自然环境优越、历史文化深厚、配套设施完善、创业氛围浓厚、政策支持有力等多种区域优势,依托大项目、大平台,形成互联网金融上下游产业链,产生集聚和辐射效 ",XXJS201807017
全国首家区块链产业园 杭州西溪和景,,1, ,"<正>为贯彻习近平总书记关于数字中国、网络强国的战略思想,落实浙江省省长袁家军提出要创造条件加快推动区块链、人工智能、云计算、大数据等数字技术与实体经济、社会发展深度融合,全力实施数字经济""一号工程"",聚力打造区块链产业高地,加快建设数字浙江的要求,杭州市先 ",XXJS201807018
度宇宙:开启区块链星际旅程,,1, ,"<正>趣味性和知识性是度宇宙的产品定位。翻看百度的公开资料,我们发现百度布局区块链生态的步伐正在日渐加快。今年年初,百度搜索公司成立百度区块链实验室;4月,上线区块链原创图片服务平台——图腾;5月底,百度百科上链;6月初,百度""超级链""发布。随后,百度的又一重要区块链项目——度宇宙官网和其独立APP也先后上线。 ",XXJS201807019
京东智慧供应链创新与应用,,2, ,"<正>京东判断区块链是从供应链的数字化入手,是非常可信的数据保障机制。一直以来,听说京东有两个神秘的部门——X事业部和Y事业部。这两个听起来名字很科幻的部门,就是为京东布局区块链战略的专业部门,也是未来京东发展的大脑。其中,Y事业部成立于2016年11月,致力于用大数据和人工智能技术打造智慧供应链,进而将标杆效用布 ",XXJS201807020
可信数据登记一站式平台——络谱,,3, ,"络谱区块链登记开放平台是中钞区块链技术研究院基于在区块链领域的多年技术研究成果与合作伙伴们共同推出的区块链登记开放平台。这也是国内首个基于区块链技术,打造的数字世界新型协作生态环境,面向社会各行业应用提供基础平台与增值服务。络谱致力于基于区块链技术,提供数字身份、可信数据、数字凭证服务,实现可信协作。 ",XXJS201807021
汇力量 融资源 创高地,,1, ,"<正>浙江大学区块链研究中心是专注于区块链基础理论和核心技术研究、区块链应用和成果转化的校级科研机构。浙江大学区块链研究中心以国家战略需求为导引,以建设国际一流区块链研究中心为目标,汇聚浙江大学计算机、软件等相关优势学科研究力量,融合国内外学术资源和产业资源,形成区块链研究、人才培养、技术创新的高地。 ",XXJS201807022
跨学科 高层次 更智能,,1, ,"<正>浙江师范大学新恒新区块链实验室成立于2017年6月,研究人员均来自于浙江师范大学软件研发中心。团队成员在共识算法、智能合约、信息安全等重要领域,取得高水平研究成果,已正式发表在包括《自动化学报》在内的学术论文5篇、已受理发明专利申请4项、已获得软件著作权5项。团队融合区块链和物联网技术,基于Hyperledger、具有自主知识产权、 ",XXJS201807023
"区块链赋能,增添银行新内涵",,1, ,"<正>区块链是当下最瞩目的金融科技之一,也引得各金融同业纷纷着手探索金融行业特别是银行业务场景的实际应用。浙商银行也基于区块链自主设计并研发了移动数字汇票、应收账款、仓单、理财管理等资产登记与交易,为企业客户与个人客户提供资产管理、资产交易、资产查询等综合服务,实现了银行核心业务的创新,对于区块链技术的商用化应用作出了有益探索。 ",XXJS201807024
区块链行业的第一个准独角兽,,1, ,"<正>趣链科技是一支国际领先的区块链团队,其核心竞争力是国产自主可控区块链底层技术,即Hyperchain底层技术平台,该平台在若干大中型金融机构的技术测评中均名列第一,也是第一批通过工信部标准院与信通院区块链标准测试的底层平台,已获取区块链相关领域专利24个,全球排名第11位。目前,趣链科技的合作伙伴涵盖了中国工商银行、中国农业银行、美 ",XXJS201807025
做领先的区块链服务商,,1, ,"<正>杭州复杂美科技有限公司成立于2008年,拥有撮合交易系统低延时、高并发的核心技术。2013年启动区块链、智能合约的研发与创新,2014年申请第一个区块链发明专利:钱包找回功能,并在2017年12月获得授权。目前已累计申请了60多项区块链技术的发明专利,其中有2项已经获得授权,全球排名前10。 ",XXJS201807026
区块链企业录,,8, ,"<正>云慧链——驱动未来慧链你我杭州有盾网络科技有限公司云慧链是基于区块链技术打造而成的一站式区块链技术服务平台,为企业及相关机构提供符合自身业务特点、便捷可扩展、模块化的区块链底层应用平台;同时,云慧链围绕重要业务场景做了独具特色的创新改造,系统解决了诸如数字合约、数字资产价值转化、风险控制、用户授权、充值支付清算等难题,极大地促进了合作伙伴广泛开展业务。 ",XXJS201807027
"数字经济,按下“快进键”之后",,1, ,"<正>互联网正以前所未有的广度和深度改变着世界格局。在过去10多年中,全球有近一半人口实现了向互联网的大迁移。如今,以大数据、物联网、云计算、区块链、人工智能等为内容的数字经济已成为近年来中国发展最快、创新最活跃、辐射最广的经济活动。数字经济是确定的未来,也是最不可测的变局者。一方面,它已经成为未来经济增长的主要引 ",XXJS201806001
创新为数字经济发展提供动力,,4, ,"<正>汪玉凯:下一代互联网和中国未来的经济转型息息相关,而创新则决定着国家在转型数字经济过程中是否能占领制高点。随着近些年的努力,我国数字经济的发展正在步入快车道。统计显示,我国数字经济规模达到27.2万亿元,占GDP比重达32.9%,数字经济已经成为我国经济发展的重要引擎。在以云计算、人工智能、大数据为代表的数字经济给国民经济和社会发展带来革命性影响的同时,数字经 ",XXJS201806002
IPv6发展态势与展望,,4, ,"<正>续合元:IPv6并不是下一代互联网的全部,而是下一代互联网的开始未来将是数字化、全球化深入到世界各地每一个角落,影响到每个人的时代。我们相信每项互联网技术的诞生和创新都有一场""蝴蝶效应""的开端。有专家表示,基于IPv6的下一代互联网,将成为支撑前沿技术和产业快速发展的基石。2017年11月,中共中央办公厅和国务院办公厅联合印发了《推进互联网协议第六版(IPv6)规模部署行动计划》, ",XXJS201806003
数字经济新驱动:下一代互联网,,2, ,"<正>陈琦:下一代互联网驱动数字经济的三个方面——影响分析、驱动因子和闭环发展。20多年来,我国互联网取得了非常快速的发展。毋庸置疑,数字经济已经在我国GDP中扮演重要的角色。而发展下一代互联网,对中国来说将是新机遇,下一代互联网将为中国提供更多的机会,更广阔的空间,以及更具数字经济的发展价值。在由中国信息化百人会主办的""下一代互联网——数字经济发展新机遇""公共政策圆桌会上,睿哲科技市场总监陈琦从产业的角度,阐述了下一代互联网驱动数字经济的三个方面:影响分析、驱动因子和闭环发展。 ",XXJS201806004
之江对话畅谈数字经济,,2, ,"<正>科学家和企业家齐聚,对话数字经济引领未来产业发展。5月25日下午,一场以""数字经济——科技创新引领未来产业发展""为主题的对话在位于中国人工智能小镇的之江实验室展开。这也是第二十届中国科协年会中的一项重要活动。活动汇聚了人工智能、云计算、大数据等新一代信息技术领域国内外知名科学家与企业精英,深入开展重大前沿基础研究和产业发展路径探讨,助推数字经济时代下浙江未来产业发展。 ",XXJS201806005
企业需要的服务都在用友 专访用友网络科技股份有限公司助理总裁、浙江区总经理鲍磊,,4, ,"<正>1994年,中国正式接入国际互联网,标志着中国互联网的起步。而早在这之前,早已有人高瞻远瞩,搭上互联网之舟,开启了信息化建设之路。1988年,用友从财务软件起航,开始进入企业管理软件与服务领域。30年来,用友持续专注在企业和公共组织信息化领域的创新和发展,在客户与伙伴基础、专业团队和领域经验等方面有着深厚的积淀。现在,用友基于移动互联网、云计算、大数据、人工智能、物联网、区块链等新一代企业计算技术,形成了以""软件、云服务、金 ",XXJS201806006
IT热门问题的“答记者问” 专访浙江嘉欣丝绸股份有限公司CIO张妩莹,,4, ,"<正>随着云大物移等信息技术的不断发展,信息化早已公认成为推动企业成长、驱动业务增长的重要工具。然而,伴随新技术而生的新概念、新问题也层出不穷,让身处其中的IT人眼花缭乱。特别是众多制造企业既期望借助信息技术实现转型升级,又对众多新技术难以把握和抉择。为此,本刊选择了IT项目选型和产业互联网这两个热门话题,专访了浙江嘉欣丝绸股份有限公司CIO张妩莹。以下为访谈实录: ",XXJS201806007
Brian Behlendorf:区块链前景广泛但须约束治理,,3, ,"<正>Brian Behlendorf系开源软件运动的先锋人物,是著名开源软件组织——Apache软件基金会的首任理事长以及创始人之一,他的工作成果被万维网上超过一半的网站使用,为早期的万维网打下了牢固的基础。2003年,Behlendrof离开Apache软件基金会,加入了另外一大开源组织——Mozilla基金会,并在理事会任职至今。在2016年,Behlendorf又加入了Linux基金会,主管开源区块链项目——Hyperledger(超级账本,下同)的开发和运作。他 ",XXJS201806008
区块链大规模应用尚需时日,,1, ,"<正>未来,区块链需要跟物联网、云计算、大数据等新一代信息技术融合应用。区块链作为底层技术,几乎可以应用到信息行业的各个角落,因此近两年火速串红,大有被捧为改变世界之说。中国电子技术标准化研究院区块链研究室主任李鸣日前在杭州师范大学中美前沿科技交流论坛上介绍了对区块链的理解,他认为区块链大规模应用尚需时日。 ",XXJS201806009
杭州西湖招揽独角兽区块链企业居多,,1, ,"<正>为培育独角兽企业,西湖区宣布了十条扶持政策。6月8日,在杭州西湖区举办的首届西湖独角兽发展论坛上,西湖区正式启动独角兽培育工程,招揽独角兽企业,目前入选的独角兽以区块链企业尤为突出。当天会上,有20家企业参与西湖独角兽产业园的现场签约,同时独角兽产业发展服务联盟成立。目前西湖区拥有10亿美元以上的独角兽企业12家,估值1亿美元以上的准独角兽企业41家,独角兽和准独角兽企业总体估值超过 ",XXJS201806010
全球无眠区块链领袖峰会永久落户云栖小镇,,1, ,"<正>区块链是一项颠覆性的创新科技。2018年6月6日,全球无眠区块链领袖峰会暨区块链产品与设备展(简称GBLS)在杭州云栖小镇举行。大会宣布此峰会将永久落户云栖小镇,成为继云栖大会、2050大会后第三个国际性产业峰会。浙江省区块链技术应用协会会长、浙江大学互联网金融分院院院长金雪军在 ",XXJS201806011
区块链的前世今生,,1, ,"<正>区块链不是一蹴而就,也不仅仅只是一个名词。从本质上讲,它是一种交易记录的存储技术,促使人们重新思考如何去创建交易、存储数据和交换资产。它是一场巨大变革的起点。 ",XXJS201806012
韩国数字政府建设及其启示,陈畴镛:07054256,5, ,"<正>韩国数字政府建设属于""政府主导""模式,对数字政府能够提高国家核心竞争力有着深刻的认识。韩国的数字政府建设已成为全球最佳实践典范之一。根据国际咨询公司埃森哲(Accenture)2014年1月公布的调查结果,韩国在全球10个数字化政府(digital government)表现领先的国家中排名第四。早稻田大学发布的《第13届(2017)国际数字政府评估排名研 ",XXJS201806013
让VR在浙江落地生根,金小刚1:09330341|郝爱民2:06306795|林莹莹1:39484092,2, ,"<正>浙江省应适时地推动新一代VR技术的产业化,实现科技跨越式发展。VR技术为人类感知世界提供了一种新的途径。习近平总书记在杭州出席二十国集团工商峰会开幕式时指出,以互联网为核心的新一轮科技和产业革命蓄势待发,人工智能、虚拟现实等新技术日新月异,虚拟经济与实体经济的结合,将给人们的生产方式和生活方式带来革命性变化。这为我国发展VR产业 ",XXJS201806014
"实施大数据战略,推进数字浙江建设",何彦:39672547,4, ,"<正>""数字浙江""建设要以政府大数据共享为核心,消除信息孤岛,形成跨区域、跨部门数据资源共建共联共享格局。""十三五规划纲要"",已明确将大数据战略上升为国家战略,为大数据产业发展打开了前所未有的发展空间,推动大数据共享、开放、开发和应用,数字建设已成为政府撬动自身改革、社会持续发展、经济转型升级的助推器。本文主要结合浙江省现状,以大数据战略实施为引领,探讨""数字经济""建设对策。通过探索""数字浙江""地方实践,推动大数据战略,实现浙江社会经济转型升级。 ",XXJS201806015
数字化转型的五个新方向,,2, ,"<正>今天,大家都在谈""新"",新金融、新零售等等,一切都是新的。今天的中国突然变得不愿意谈""信息化""这个词了,只愿意谈数字化,为什么?我想原因有两个:一是与国家接轨,国外一直用的是用""数字化""这个词,而基本不用""信息化""这个词;二是数字化确实有很多新的内涵,数字化在今天有新的方向。第一个方向,数字化能力不仅是指IT部门的能力,而是指整个组织的能力。当它变成整个组织的数字化能力的时候,可能不一定再通过内部IT部门来 ",XXJS201806016
5T与CIO的技术认知新课题,,3, ,"<正>世界正处在从工业经济到数字经济加速转型过渡的大变革时代。随着信息通信技术的广泛、深度运用,以及新模式、新业态的不断涌现,一个新的数字世界正处在加速构建过程中。国家如此,企业也是如此。当前全球总体处于数字化向网络化过渡阶段,工业互联网成为创新发展的核心关键。在上述这个形势之下,CIO面临的局面也日益复杂,作为企业IT的领头人,在技术领域的广度探索与跨界引入,已经事实上成为一项日常工作,但是可能还没有完全意识到,这可能是挑战本身。 ",XXJS201806017
重新定义你的产业互联网,,3, ,"<正>在中国传统的围棋博弈中,黑和白,谁占领了最大的地盘?棋逢对手,棋盘诡异,往往到最后极限的一刻数子决胜负。产业互联网正在绞杀CIO吗?当下的企业,可能不会允许有那个""数子决胜负""的时刻,在过程中就有胜负。过程的不确定性构造了商业之美,当然,欣赏这个""美""的过程,是非常需要心理耐力的。当前,CIO们实际上已经身在博弈大潮之中,不管是传统企业与互联网公司的战争,还是同行生态链之间的战争,都已经打响。一个显而易见 ",XXJS201806018
盘点我国电子商务市场表现,,2, ,"<正>2017年,在政府和市场共同推动下,我国电子商务发展更加注重效率、质量和创新,取得了一系列新的进展,在壮大数字经济、共建""一带一路""、助力乡村振兴、带动创新创业、促进经济转型升级等诸多方面发挥了重要作用,成为我国经济增长的新动力。电子商务交易额达29.16万亿元,完成《电子商务""十三五""发展规划》2020年预期目标的72.5%;网上零售额达7.18万亿元,完成预期目标的71.8%。中国电子商务发展优势进一步 ",XXJS201806019
把握攻防博弈之道 筑牢信息安全防线 无锡市财政局信息安全体系建设探索与实践,燕霞:21921992,4, ,"<正>从2000年到2017年,无锡财政的信息化建设脚步从未停歇,逐步实现了基础设施全贯通、业务软件全覆盖、IT管理全方位,信息化管理水平有了质的飞跃。但在我们享受信息化发展所带来的便利的同时,也面临着巨大的风险。特别是随着无锡市政务内网改造为政务外网,财政信息系统也随之迁移到政务外网,增加了网络安全风险,系统随时可能遭受攻击和入侵,数据随时都有可能被窃取,这些都将带来巨大损失。 ",XXJS201806020
加快发展智能制造 推动浙江制造业高质量发展,朱国平:40836812|宋婷:40836813,3, ,"<正>智能制造将成为新时代制造业高质量发展的主旋律。2017年浙江省委经济工作会议明确指出,浙江要率先推动高质量发展,在高质量发展上走在全国前列、成为排头兵。智能制造是新一代信息技术与制造业深度融合的产物,是制造业生产方式现代化的集中体现,对于制造业发展理念转换、动能转换、结构转换、效率转换和环境转换具有不可替代的价值,将成为新时代制造业高质量发展的主旋律。建议下一步浙江省在推进制造业发展过程中,要加强机制创新,用足用好政策,激发企业积极性,推动全省智能制造发展迈上新台阶,助力制造业高质量发展。 ",XXJS201806021
"互联网+民宿,展现不一样的杭州 基于互联网技术的杭州民宿网的设计与实现",,3, ,"<正>随着旅游业的发展,消费者的住宿需求已经从千篇一律的酒店客房走向个性化选择的道路,民宿相对于传统酒店房源更分散、单点房源量较少、单个房间产品更个性化、经营主体多元化、提供个性化设施及服务,相同价格情况下,民宿可以为消费者提供更多附加价值。在民宿产业爆发式增长的今天,需要通过互联网+在管理方式、运营模式、销售渠道等来改变传统方式,促进行业发展。目前杭州的民宿经营户已超过3000家,杭州民 ",XXJS201806022
"好风借力,始上青云 杭科院校园信息化建设探析",蔡吸礼:34927365|张哲:31458897,4, ,"<正>杭州科技职业技术学院数字化校园建设,于2012年开始调研规划,2014年正式启动。在建设过程中,学校制定了""平台先建,标准前行""的建设规划,先期制定学校数据标准、建设数据中心、身份认证、统一门户基础平台,并在后来的业务系统建设中,以平台需求、标准满足为最重要的验收标准。通过五年两阶段(2年准备3年建设)的平台建设-标准制定-业务系统建设-数据采集清洗-修订标准-数据归档入库-业务系统验收-系统运行优化的不断磨合,成功完成数据中心基本数据的采 ",XXJS201806023
翼起领跑5G 浙江电信国内首开大型活动5G全景直播,,3, ,"<正>5月17日,中国电信浙江公司举办""翼起领跑5G""体验活动,以5G技术、网络与大数据、云计算、物联网等新兴技术融合了多项5G应用场景的体验,这也是5G技术在国内首次运用于大型活动场景的直播。5G是第五代移动通信技术,具有高带宽、低时延、大连结三大特点。5G下载速度最高可达20Gbps,是4G的100倍!网络时延低至1毫秒!可实现每平方公里百万级连接!真正实现信息随心至、万物触手及!在实现移动通信技术新跨越的同时,将积极推动两化融合和产业转型升级。 ",XXJS201806024
大力发展虚拟现实产业,,1, ,"<正>在日前召开的""2018世界VR产业大会新闻发布会""上,工业和信息化部副部长罗文表示,虚拟现实技术作为引领全球新一轮产业变革的重要力量,跨界融合了多个领域的技术,是下一代通用性技术平台和下一代互联网入口,将拓展人类的感知空间,改变各类产品形态、增强产品功能、丰富服务内容,撬动上万亿元市场。据虚拟现实产业联盟统计,2017年我国虚拟现实产业市场规模已经达到160亿元,同比增长164%。 ",XXJS201805001
虚拟与现实相碰碰出一个万亿级产业,,1, ,"<正>虚拟和现实,在文字世界里,本是风马牛不相及的两个词;但在科技世界,没有什么不可能。虚拟和现实相结合,成就了一个可以撬动上万亿元市场空间的产业,它的名字叫做虚拟现实产业。当前,我国积极推进虚拟现实产业布局,并将其上升到国家战略高度,先后在国家重要文件中明确提出大力支持虚拟现实等新兴前沿领域创新和产业化。浙江省高度重视虚拟现实产业发展,多次在政府工作会议上提及大力发展以虚拟现实技术为代表的新兴前沿技术。现如今,一大批虚拟现 ",XXJS201805002
客观看待虚拟现实产业,杨文珍:10289489,3, ,"<正>未来几年,虚拟现实技术有望在实验教学、体感游戏和安全培训等应用领域大放异彩。2014年,Facebook公司以近20亿美元的价格收购Oculus虚拟现实公司,将""虚拟现实""这一概念从学术界以迅雷不及掩耳之速推送给产业界,吸引了民众的眼球,对虚拟现实技术的普及作出了突出贡献。很多投资人,也可称为投机者或者跟风人,在完全不懂什么是虚拟现实技术的情况下蜂拥而入,进行了狂热的吹 ",XXJS201805003
看虚拟现实产业的浙江全景,,4, ,"<正>2017年全省虚拟现实产业综合发展水平位居全国前列。经过多年的酝酿,虚拟现实技术(VR/AR/MR)在消费市场和资本市场厚积薄发,在带来全新的用户体验的同时,不断挖掘新的应用场景、新的商业模式并催生出新的市场,虚拟现实产业元年的帷幕逐步拉开。2015年以来,浙江省紧抓新一轮科技革命与产业变革战略机遇,积极推进虚拟现实、人工智能 ",XXJS201805004
VR的未来不虚拟,金小刚1:09330341|郝爱民2:06306795|林莹莹1:39484092,3, ,"<正>虚拟现实被认为是一项可能的颠覆性技术,是未来互联网的入口和交互环境。2016年1月,高盛在其发布的研究报告《虚拟现实与增强现实:解读下一个通用计算平台》中指出:""VR在未来将像PC电脑和智能手机一样改变世界,头盔等VR设备将成为下一个通用计算平台,并率先在九大领域颠覆现有业务和商业模式,支撑未来万亿级产业市场规模的形 ",XXJS201805005
VR产业中的浙企身影,,2, ,"<正>虚拟现实技术被誉为是新一代信息技术的集大成者、下一代互联网。当你戴上特制的头盔与手套后,会发现自己已置身于一个不受时空限制的丛林中;当你向前行走或者转头时,你所看见的景象也会随之改变;当你看见神奇的动植物时,甚至可以抚摸、认真仔细地观察……这就是VR带来的真实感觉。""VR+""带给人们广阔的想象空间,可广泛 ",XXJS201805006
新时代 新安全 新力量,,1, ,"<正>习近平总书记曾强调过,没有网络安全就没有国家安全,就没有经济社会稳定运行,广大人民群众利益也难以得到保障。新时代下的网络安全正面临着全新的挑战,我国网络安全产业发展进入了新的阶段,其发展创新潜力也需要进一步的释放。正如浙江省政府副省长高兴夫在以""新时代,新安全,新力量""为主题的""西湖论剑·网络安全大会""上指出的,要正确处理安全和发展的关系,加强关键信息基础设施保护和数据安 ",XXJS201805007
七大网络安全行业成果,,4, ,"<正>在新的机遇和挑战面前,我国网络安全产业积极布局,涌现出一批极具创新性的成果。在""西湖论剑·网络安全大会""上,由""西湖论剑""专家委员会评审选出了7个在网络安全行业极具代表性的创新成果。政务数据安全创新成果——杭州市数据资源管理局杭州市数据资源管理局是中国正式成立的首个数据资源管理局,以应用、需求、改革为导向,致力于将各个政务数据归集到一个平台,有效促进杭州市大数据产业的健康发 ",XXJS201805008
融合创新时代的新安全,,4, ,"<正>范渊:互联网与传统实业的融合过程中,数据安全与隐私保护面临着新的挑战。新时代下,互联网向传统实业不断渗透,传统实业也在拥抱互联网,融合成为非常重要的关键词。而融合在带来了新产业的同时,也对网络安全提出了新的挑战。""水善利万物而不争,剑领攻防而知平衡。""杭州安恒信息技术投份有限公司董事长范渊在""西湖论 ",XXJS201805009
四大趋势驱动信息网络安全技术的发展和未来,,4, ,"<正>信息安全技术的发展主要呈现出可信化、网络化、标准化和集成化四大趋势,是未来信息安全技术发展的重要方向。从人类信息交流和通信的演化进程可以清楚地体会信息技术的不断发展性,现代信息技术具有强大的社会功能,已经成为21世纪推动社会生产力发展和经济增长的重要因素。信息安全技术的发展主要呈现出可信化、网络化、标准化和集成化四大趋势,是未来信息安全技术发展的重要方向,受到了社会的广泛关注。 ",XXJS201805010
谈政务信息系统的职业精神和方法论,陈广胜:11208675,5, ,"<正>工匠精神理应成为政务信息系统的一种职业精神。紧紧围绕中心工作生产有效信息信息是当今社会的核心要素,是先进生产力的关键支撑。对信息这个概念,在不同场合有不同界定。而在政务信息领域,若加以拆字解释,也可理解为""可信的消息""。可信,表明一定要真实,否则就没有意义;消息,则需要在内容层面新鲜、有料,否则就没有 ",XXJS201805011
关于促进区块链产业发展的思考,杨利恒:39472461|王文兴:39472462,4, ,"<正>区块链是最具潜力触发第五轮颠覆性革命浪潮的核心技术。区块链技术是一种按照时间顺序将数据区块以顺序相连的方式组合而成的链式数据结构,并以密码学方式保证不可篡改和不可伪造的分布式账本技术,是对现有的信息技术加以独创组合的互联网应用模式创新。区块链技术是继蒸汽机、电力、信息和互联网科技之后,目前最有潜力触发第五轮颠覆性革命浪潮的核心技术。 ",XXJS201805012
重新定义即时通讯 一切皆消息 专访融云创始人兼CEO韩迎,,4, ,"<正>韩迎,融云创始人兼CEO,移动通信领域专家,拥有10余年移动IM领域的产品、市场、运营管理经验。早年毕业于北京邮电大学通信工程专业,先后供职于北京国际交换系统公司、UT斯达康(中国)公司等,2004年加盟神州泰岳,任神州泰岳旗下北京新媒传信科技有限公司副总裁。 ",XXJS201805013
挖掘大数据价值牢筑用户安全防线 专访瀚思科技CEO高瀚昭,,4, ,"<正>高瀚昭毕业于南京大学计算机系,获学士学位和分布式计算领域的硕士学位,是信息安全与大数据领域全球资深技术领导者。在过去的20年间曾在中国、北美、东南亚、日本从事核心研发与技术管理工作。2014年创立瀚思科技并在国内率先提出""数据驱动安全""的概念,通过智能数据分析赋能客户,实现""被动防守""到""主动防御""的转型;曾任趋势科技全球多个国家研发负责人,负责核心技术研发管理,组建全球病毒分析专家团队;也曾领导开发全球第一套海量病毒分析专家系统,每天可自动分析5万个病毒样本,相当于1,000名员工处理能力,解决了病毒数量爆发的世界性难题。 ",XXJS201805014
杨学山深度解读《智能原理》 “智能”是什么?从哪里来?要到哪里去?,,2, ,"<正>5月12日下午,第五期CIO时代读书会如期举行。工业和信息化部原副部长杨学山老师受邀走进CIO时代学院,为在场的北大CIO班学员、CIO时代学院学员、央企CIO论坛成员和金融CIO论坛成员等解读了其最新著作《智能原理》,另外,也有不少CIO时代APP用户通过APP""直播""收看了本次读书会直播。智能研究的回顾为什么研究智能对智能这一概念的研究,源于对未知的冲 ",XXJS201805015
数字中国建设的这五年(2012-2017),,2, ,"<正>2018年4月20日,习近平总书记在全国网络安全和信息化工作会议上强调,信息化为中华民族带来了千载难逢的机遇,必须敏锐抓住信息化发展的历史机遇。《国家信息化发展战略纲要》提出""加快建设数字中国""。《""十三五""国家信息化规划》将""数字中国建设取得显著成效""作为我国信息化发展的总目标。五年来,各地区、各部门坚决贯彻党中央、国务院决策部署,扎实工作,开拓创新,推动数字中国建设取得历史性成就,发生历史性 ",XXJS201805016
智能港航截面管理系统应用推广研究,张晗:37793312,4, ,"<正>实时感知、智能监控各类通航要素。截面管理系统是将内河航道上某一关键通航点作为截面,部署多种智能感知设备,对该截面的各类通航要素进行实时智能感知、分析与应用,全面对经过该节点和节点之间港航管理断面船舶实施智能化的监管。 ",XXJS201805017
"微课,让课堂更有趣",, , , ,XXJS201805018
