"论中国电子检务公开平台建设	高一飞:09222593|吕阳:30977314	13	电子检务; 信息公开平台; 检务公开; 司法公开; 电子政务;	""电子检务公开是指检察机关通过网络公开检务信息",是对检务公开方式的创新。电子检务公开平台的实践形态主要包括检察机关门户网站、办案流程平台、终结性法律文书平台、新媒体平台四个方面。电子检务公开对于提高检察机关的工作效率、方便当事人进行诉讼、提高向社会公开的透明度具有重要意义。电子检务公开取得一系列成绩的同时,还存在评估标准缺失、实质公开不足、未建立文书公开统一平台等问题。为了实现电子检务平台建设的正当化,要确立统一的公开标准,加大公开的力度,"加强信息化建设。 ""	DZZW201502014",,,,,,,,,,,,,,,
"卷首语		1	 	""<正>2015年2月3日中国互联网络信息中心发布的《第35次中国互联网络发展状况统计报告》显示",截至2014年12月,中国网民规模达6.49亿,其中手机网民规模达5.57亿,网民中使用手机上网人群占比由2013年的81.0%提升至85.8%,"移动端应用发展成""""主力军""""。在此背景下",对移动互联特质的公共服务开展深入研究,总结规律,探索其推广应用模式,"已然刻不容缓。本期""""研究报告""""刊发《上海市政务微信发展报告: ""	DZZW201502001",,,,,,,,,,,
"网络监督:概念、缘起及优势	""郑兴刚1","2:28856906|梁丽辉3:28479597""	6	电子政务; 网络监督; 网络舆论监督; 网络反腐;	""网络监督是网络技术催生的一种新型监督形式",是网民以互联网为平台,通过网络举报和网络舆论监督的方式实施的对公共权力的监视、检查、控制和纠偏活动。网络监督在中国的兴起,除了网络技术优势的吸引外,在很大程度上还源于现实监督的尴尬困境。网络监督具有监督主体更加广泛、监督客体更加全面、监督成本更加低廉和监督效果更加显著等诸多优势,因此必须加以有效利用,"借以提升中国的政治清廉指数。 ""	DZZW201501002",,,,,,,,,,,,,
"网络舆情引导方法与技巧	杨兴坤:33191397	10	网络舆情; 舆情引导; 公共管理; 政府管理;	""网络舆情及其引导是现阶段社会和政府关注的热点与焦点问题。文章全面深入地论述了网络舆情引导的策略与方法",提出了网络舆情引导的技巧,并进行了简要的案例分析,方法和技巧具有良好的操作性,"对政府相关部门尤其是基层政府具有重要的现实指导意义。 ""	DZZW201501003",,,,,,,,,,,,,,,,
"网络谣言的类型与特征	孙丽:27266344	6	网络谣言; 网络治理; 电子治理; 公共管理; 信息社会;	""网络谣言是指未经相关主体证实但在网络上广为流传的有特定指向的信息。依据造谣者的目的",将网络谣言划分为信息求证型、情绪宣泄型、利益攫取型和娱乐恶搞型四种,并对它们的特征进行了比较分析,"并指出这四种不同类型网络谣言在一定条件下可实现相互转化。 ""	DZZW201501004",,,,,,,,,,,,,,,,,
"基于政治传播学视角的网络政治谣言生成机制及控制策略研究	童文胜:07607098|王建成:31563902|曾润喜:21667519	10	电子治理; 网络谣言; 政治谣言; 电子政务; 政府治理;	""随着互联网的大规模普及和新媒体的迅速应用",网络政治传播的影响越来越大。网络政治谣言的传播在新媒体环境下呈现出影响巨大、传播速度快、受众范围广、危害程度深等特征,对个体、社会、政府和国家造成了严重危害。从政治传播学视角出发,分析了目前网络政治谣言传播的主要内容及其传播特征,对其可能造成的社会影响进行了剖析,指出国家应当深刻认识到网络政治谣言的危害,"构建政府、公众、媒体""""三位一体""""的预防管控网络政治谣言传播的多维机制",实施有效舆情治理,"维护社会稳定和国家安全。 ""	DZZW201501005",,,,,,,,,,,,
"政府危机公关视角下的政务微博运营优化	刘丁蓉:33240650	9	政务微博; 危机公关; 网络舆情; 电子治理;	""政务微博在政府危机公关中发挥着越来越显著的作用",但也存在着预警机制不完善、对危机舆情应对能力不足、危机的信息互动滞后等问题。从专业化政务微博运营小组的团队建设、政务微博的日常运营管理和突发公共事件处理流程三个方面构建了政务微博运营优化方案,"以期为政府应对危机事件提供一种新的思路。 ""	DZZW201501006",,,,,,,,,,,,,,,,,,
"政务微博推广机制研究——以“北京微博发布厅”的推广为例	柳思思:26374827	9	电子政务; 微博; 政务微博; 政民互动; 公共服务;	""""""政务微博""""的开通和使用情况已被纳入了中国政府网站绩效评估指标体系。通过对2012-2013年新浪微博的数据进行调研","得出了影响""""政务微博""""推广的五大要素""""发布者特征、信息内容类型、博文长度、背景设计、更新频率"""";在此基础上","以""""北京微博发布厅""""为例",对其现实背景、战略目标与发展状况展开实证研究,"并对其进一步发展提出了应着重在外观包装、语言使用、内容更新、交流评论等方面开展工作的政策建议。 ""	DZZW201501008",,,,,,,,,,,,,,,,
"基于微博特征的政务微博运行效果研究——以“@上海发布”为例	李云新:27794497|张海舒:32622202	8	政务微博; 电子政务; 上海发布;	""作为政务微博的领军者","@上海发布""""自开始运营后发展迅速、覆盖面广、影响力强",并以发布频度高、内容丰富、话题分类广的特性在塑造政府形象、提高公民政治参与度、辐射带动周边平台等方面效果显著。然而,通过对其6个月发布微博总量为样本进行研究,发现仍存在双向互动型微博比例较低、用户粘性不足、横纵关联性不够、话题分类混乱等问题。为提高公民政治文明程度,鼓励微博用户积极参政议政,建议从调整微博内容结构、强化关联中央及其他省市政府官方发布平台、整合话题分类等方面进行完善,"从而提高运行效果。 ""	DZZW201501009",,,,,,,,,,,,,
"首届中国政务大数据开放论坛在京举办		1	 	""<正>2015年1月9日","由中国信息协会大数据分会主办、政务大数据应用商店承办的""""首届中国政务大数据开放论坛""""在北京举办。本次论坛主题是""""启动政务体验之旅引领开放数据潮流""""。论坛目的是为了促进政府信息资源的开发利用",发挥政府信息资源在国家经济结构转型中的重要作用,满足企业和公众对政府信息的知情权和使用权,增强信息民主化的建设进程,同时促进政府效率进一步的提高。众所周知,政府部门是数据资源主要集散地和数据资源进一步采集开发的主力高地。统计显示,在社会的主要领域,政府掌握的信息资源超过了90%。政府牵头推动各部门信息的互联互通、交流共享以及在数据共享基础上的业务协同,加快政府公共信息资源的开放步伐,实现政务大数据惠民的工程是政府大数据开发和利用面临的任务,"也是整个社会大数据时代关注的焦点。 ""	DZZW201501007",,,,,,,,,
"新华网发布《2014年全国政务新媒体发展研究报告》		1	 	""<正>2014年12月25日",新华网发布《2014年全国政务新媒体发展研究报告》。报告指出,2014年全国各级政务新媒体活跃度继续提升,内容更加趋向于多元化,风格更加亲民,互动更加明显;包括政务微博、政务微信、政务APP在内的政务新媒体,已成为各级政府部门发布权威信息、加强政民互动、引导网络舆论、提升社会治理能力的一个重要组成部分。报告对2014年全国政务微博、政务微信和政务APP的运营成长情况进行了统计:1政务微博。2014年,"微博国家队""""在各大微博平台中均成为传播最为活跃的第一梯队成员",截至2014年11月底,"中国政务微博 ""	DZZW201501010",,,,,,,,,,,
"“信息社会50人论坛”2014年会暨“中国经济新思维”研讨会在北京召开		1	 	""<正>2014年12月20日","信息社会50人论坛""""2014年会暨""""中国经济新思维""""研讨会在京召开。来自中央网信办、工业和信息化部、地方政府的领导",社科院、国家信息中心、阿里巴巴等理事单位代表,"以及腾讯、中国移动、中国互联网信息中心、北京邮电大学、新华社、人民网等互联网公司、科研院所、新闻媒体的120多人参加了会议。""""信息社会50人论坛""""是由中国信息经济学会、中国社会科学院信息化研究中心、国家信息中心信息化研究部、工信部电信研究院政策与经济研究所、阿里研究中心五家单位共同倡议并发起","由信息社会研究领域的有识之士组成的学术群体。论坛宗旨是聚集国内致 ""	DZZW201501019",,,,,,,,,,,,,,,,
"推进新时期智慧城市建设创新发展的思考	宁家骏:22136840	6	智慧城市; 电子政务; 智慧城市规划; 大数据; 顶层设计;	""概要阐述了智慧城市建设面临的社会发展背景和信息技术发展给人、城市及社会经济发展带来的深远影响;提出要重新认知智慧城市发展的内涵外延",智慧城市建设的核心是提升市民生活质量和城市管理者的能力,要避免被神话、过度洋化和过度概念化;为此应进一步做好智慧城市顶层设计和规划,"坚持""""智""""""""慧""""并行、系统化、独立性的规划理念;要把信息惠民作为智慧城市建设的重要支撑和落脚点","充分利用信息惠民试点建设的成果和创新经验。 ""	DZZW201501011",,,,,,,,,,,,,,,,
"从政府信息公开到政府数据开放	胡小明:10590149	6	电子政务; 信息公开; 政府数据; 公共服务; 政府数据开放;	""从信息化发展规律分析了从政府信息公开到政府数据开放是历史的必然",窄带互联网环境推动了政府信息公开,在宽带互联网背景下,随着云计算、物联网与大数据应用等为代表的新兴信息技术的广泛应用,催生了政府数据的开放。指出了政府原始数据的利用有着多重复杂性,需要提高数据的质量、注重保护个人隐私和企业的商业秘密,"增值服务是提高政府数据开放效益的可行之道。 ""	DZZW201501012",,,,,,,,,,,,,,
"传播学视角下Facebook的研究现状与发展趋势——基于三大索引数据库的文献计量分析	王国华:07592451|武亚楠:32622213|钟声扬:30053275|杨腾飞:29164241	10	传播学; Facebook; 社交媒体; 公共管理; 电子治理;	""通过对2007年至2014年4月22日公开发表在SSCI、A&HCI、CPCI—SSH三大数据库中的91篇传播学视角下Facebook研究文献进行计量分析",了解国外Facebook社交媒体的研究水平与发展方向。研究发现,"传播学视角下Facebook研究存在研究文献不足、研究文献地区分布不均、与其他学科对话不够、议题不够深入和研究领域缺乏拓宽性等问题。 ""	DZZW201501013",,,,,,,,,,,,,,,,,,
"利用新兴信息技术助力政府治理能力现代化	张玲:26513047|李颖:32622214	7	电子政务; 电子治理; 政府治理; 公共管理; 信息社会;	""随着信息社会的发展",与工业时代相适应的政府治理模式面临着巨大的危机和挑战,通过新兴信息技术对政府的结构、职能和管理方式进行改进,提高政府治理现代化是各国政府当前面临的现实问题。通过分析新兴信息技术与政府治理能力现代化的关系,国外运用新兴信息技术提升政府治理能力的状况以及中国政府运用信息技术的现状和存在的问题,"提出运用新兴信息技术助力政府治理能力现代化的对策建议。 ""	DZZW201501014",,,,,,,,,,,,,,,
"中国农村电子政务发展现状及模式研究综述	孔晓娟:25919715|邹静琴:07571032	7	电子政务; 农村信息化; 农业信息化; 数字鸿沟; 农业信息;	""通过全面系统地回溯近年来有关于农村电子政务研究的文献成果",总结出了中国农村电子政务发展是全面推进新农村建设、实现农村坚持民主和监督、推行农村信息化的必然之举。但相关研究也表明了目前仍存在农村信息网络基础设施落后、资源匮乏、内容形式化问题突出以及农民的文化素质偏低等问题阻碍着电子政务在农村的推广和应用。最后,"综述了农村电子政务发展的几种模式。 ""	DZZW201501015",,,,,,,,,,,,,,,,,,
"基于信息计量分析的国内外微博研究现状、热点及趋势	汤志伟:06570033|韩啸:31909005	8	微博; Twitter; 社交媒体; 信息计量;	""以Web of Science和CNKI(中国期刊全文数据库)作为数据来源",检索国内外核心期刊上关于微博研究的文献4928篇,运用信息计量学的方法进行全样本分析。研究发现,微博研究引发了多学科共同关注,国内研究倾向于应用性,研究视野过于局限,缺乏必要的多学科融合研究,国外研究学科分布呈现多元化、均衡化,研究倾向于专业化和理论讨论;传播形态、用户和社会影响是微博研究的三大主题,目前国外的微博研究前沿是医疗保健、社区互助、环境保护,国内对这部分的研究相对缺失;国内外微博的研究体系正在逐步形成,论文发表数量逐年增加,美国作者的论文发表数量排名第一,是微博研究的中心,中国有影响力的研究成果较少;国际主流的微博研究方法和技术是文本挖掘、可视化、社会网络分析为主的定量研究,"目前国内微博研究仍以定性思辨为主。 ""	DZZW201501016",,,,,
"信息化时代的网络民主:文献分析与发展趋向	曹月柱:07536295	8	电子政务; 网络民主; 民主政治; 政治参与; 信息化;	""网络民主之于中国",欢呼者有之,质疑者有之,理性研思者有之。一路走来,从基本内涵、特征与价值到之于中国民主政治的影响,再到中国网络民主发展的现实境遇与路径探索,都成为学术界关注的热点。文章择其研究焦点综而观之,网络民主正在成为推进中国民主政治发展的一个重要生长点,"相关研究需要进一步加强与深化。 ""	DZZW201501017",,,,,,,,,,,,
"论网络安全规制模式的转换及其立法完善	左文君:25676677|叶正国:25668665	9	电子治理; 网络安全规制; 回应型合作规制; 国际立法合作;	""在传统网络规制模式下",中国的网络安全形势非常严峻,政府网络管理机制相对滞后,网络安全管制的价值张力难以消解。为因应国家治理的现代化和网络社会发展的需要,中国网络安全规制应转向回应型合作规制模式。中国网络安全立法也存在着立法层级较低、没有特定领域的专门立法、缺少预防型立法、责任体系不完善以及实施机制不健全等问题。在网络安全的回应型合作规制模式下,应考虑当前的网络安全国际态势,"从完善国内立法和政策与加强推进国际立法进程两方面积极应对。 ""	DZZW201501018",,,,,,,,,,,,,,
"卷首语		1	 	""<正>党的十八届三中全会提出""""推进国家治理体系和治理能力现代化""""",在新兴信息技术的迅速发展成为这一潮流中最为显著特征的情况下,充分应用新兴信息技术提高国家治理能力现代化核心内容的政府治理能力现代化成为必然选择。近几年,伴随着云计算、物联网、移动互联网、大数据等新兴技术的不断发展与采纳,政府治理研究呈现出诸多新的热点,如移动微治理微服务、大数据与政府数据开放、网络舆情引导与应对、政务社交媒体应用、智慧城市发展,等等。在新的一年里,我们将继续总结以往成果,研究未来趋势,"对电子治理相关研究的焦点、热点学术问题进行探讨。本期""""互联网治理专栏""""的一组文章从网络监督、网络舆情引导、网络谣言治理、政务社交媒体应用等多 ""	DZZW201501001",,,,,,,,,,,
"2014中国城市电子政务发展水平调查报告	王益民:28212432	12	电子政务; 在线服务; 电子参与; 公共服务; 电子治理;	""在联合国电子政务调查评估框架下",国家行政学院电子政务研究中心开展了中国城市电子政务发展水平的调查工作,从基础准备、在线服务、电子参与、多渠道服务、新技术与新应用等方面,客观评估了中国城市电子政务发展水平,"并从深化行政体制改革、为国家治理体系和治理能力现代化提供支持等方面对中国电子政务的发展进行了展望。 ""	DZZW201412002",,,,,,,,,,,,,,,,
"2014年政府网站绩效评估:结果、亮点、不足	张少彤:11299223|周亮:14254978|王友奎:45699565	6	电子政务; 政府网站; 公共服务; 信息社会; 绩效评估;	""介绍了根据年度政府网站发展特点与趋势优化完善评估指标的工作情况","发布了中国软件评测中心2014年中国政府网站绩效评估结果。从网站可用性水平、重点领域信息公开效果、互动宣传亲民化和多媒体采用等方面点评了发展亮点;从运维保障体系、政府网站安全、服务实用性、与互联网主流技术融合等方面指出了目前中国政府网站的不足。 ""	DZZW201412004",,,,,,,,,,,,,,,,,,,
"国务院办公厅印发《关于加强政府网站信息内容建设的意见》		1	 	""<正>2014年11月17日",国务院办公厅印发《关于加强政府网站信息内容建设的意见》(国办发〔2014〕57号,以下简称《意见》),部署进一步做好政府网站信息内容建设工作,着力解决部分政府网站内容更新不及时、信息发布不准确、意见建议不回应的问题。《意见》指出,政府网站是信息化条件下政府密切联系人民群众的重要桥梁,也是网络时代政府履行职责的重要平台,"要让政府网站成为公众获取政府信息的第一来源、互动交流的重要渠道。 ""	DZZW201412003",,,,,,,,,,,,,
"第五届电子文件管理论坛顺利召开		1	 	""<正>2014年11月29-30日",由中国人民大学电子文件管理研究中心、中国档案学会联合主办的第五届中国电子文件管理论坛在中国人民大学国学馆报告厅隆重举行,"此次论坛的主题是""""信息系统环境中的文件与档案管理""""。来自中外的13位报告人围绕着""""为业务活动设计的信息系统与为文件管理和档案管理设计的信息系统的特征、不同系统之间的关系以及系统应用实例""""分享了研究和实践的成果","中央和地方机关、企事业单位、档案局馆、高等院校和软件厂商的280多位代表参 ""	DZZW201412008",,,,,,,,,,,,,,,,,
"刘云山出席首届网络安全宣传周启动仪式并讲话		1	 	""<正>首届国家网络安全宣传周启动仪式于2014年11月24日在北京中华世纪坛举行。中共中央政治局常委、中央书记处书记、中央网络安全和信息化领导小组副组长刘云山在启动仪式上发表讲话",并参观了网络安全公众体验展。他指出,网络信息人人共享,网络安全人人有责,要不断增强全民网络安全意识,切实维护网络安全,着力推进网络空间法治化,为建设网络强国提供有力保障。刘云山说,互联网的互联互通,给我国经济发展提供强劲动力,"给社会进步注入巨大活力。越来越多的人通过互联网 ""	DZZW201412011",,,,,,,,,,
"政务微博引导网络舆论的策略研究——以新浪微博为例	梁丽:13486777	7	电子政务; 政务微博; 网络舆情; 舆论引导; 政民互动;	""政务微博是政府公开信息、与民互动的新平台。发挥政务微博对舆论的引导作用",能够及时化解社会矛盾,促进社会和谐稳定。文章就如何提升政务微博的舆论引导能力、创新引导方式等内容进行探讨,"并提出相应策略。 ""	DZZW201412005",,,,,,,,,,,,,,,,,
"信息不对称视角下的政务微博管理策略研究	李晓龙:30863729|徐鲲:10099225	9	电子政务; 新媒体; 政务微博; 信息公开; 政民互动; 信息不对称;	""信息不对称是微观信息经济学研究的一个核心内容",同样广泛存在于社会政治生活领域。政务微博作为集信息公开、舆论引导、政民互动、为民服务等为一体的新媒体平台,也频繁出现信息不对称现象,不利于政治沟通的有效进行。以政府作为程度、公众反响状况、政务微博平台建设情况以及政治法律环境等四个因素为基础,构建政务微博信息不对称模型,以解决政务微博信息不对称,"实现管理创新。 ""	DZZW201412006",,,,,,,,,,,,,,
"构建问政云平台促进政民互动与信息处理集约化——基于对奥一网及惠州网络问政平台的研究	吕晓阳:25973566|王会:44957832	7	电子政务; 网络问政; 政民互动; 公共服务; 云平台; 大数据;	""通过对南都奥一网、惠州市网络问政平台进行研究",总结分析了中国网络问政平台的主要模式、特征及存在的主要问题,在此基础上提出了一些对策建议,"并重点探讨了通过建设大数据问政云平台来创新网络问政信息的处理与应用。 ""	DZZW201412007",,,,,,,,,,,,,,,,,
"网民问政的渠道选择、使用效果及其影响因素的实证研究——基于对江苏省网民问政行为的调查	刘西平1:08014971|黄建宁2:32178128|卢丹1:32178129	8	电子政务; 政民互动; 网络问政; 网络民主;	""在众多影响网络问政效果的网民行为因素中",网民的问政渠道选择行为与问政效果有着显著关系。在网络问政的过程中,网民对各种网络问政渠道的使用效率有差异,政府网络渠道的使用效率高于非政府网络渠道,这种差异与网民的职业特征有关;相对于非政府网络渠道,网民对政府网络渠道的期望值更高,"而期望值对其问政渠道选择行为有明显影响;网民的网络渠道效能认知对其渠道选择有影响;网民参与网络问政的动因对网民的渠道选择也有一定影响。 ""	DZZW201412009",,,,,,,,,,,,,,
"电子公共服务中的信息弱势群体问题研究	李传军1:09689991|马凯2:32178130	8	电子政务; 公共服务; 电子公共服务; 数字鸿沟; 信息弱势群体;	""中国电子政务建设已经取得了显著成就",并逐渐向电子公共服务发展。但电子公共服务却将那些因年老、受教育程度低、贫困等原因无法使用或拥有信息化设备的人群排除在外,"使得这部分人群成为""""信息弱势群体""""",进而影响到他们的生活与发展,加剧了社会的分化。在借鉴国外政府扶助信息弱势群体做法的基础上,提出中国政府可以通过利用多元化的公共服务渠道、建设信息化社区、采取公私合作的电子公共服务供给模式等手段来改善信息弱势群体的处境,"使他们也能享受到电子公共服务的便利。 ""	DZZW201412010",,,,,,,,,,,,,,
"需求导向的中国政府数据开放研究	周军杰:45697598	7	电子政务; 政府数据; 大数据; 开放数据;	""信息技术的发展与大数据时代的到来",刺激了开放数据运动的发展,政府数据开放成为新趋势。在政府数据开放方面,美国走在了前列,成为其他国家效仿的榜样;目前中国仅北京、上海及青岛三个地方在试运行政府数据开放平台,尚缺少国家级的政府数据开放门户网站。通过对美国政府数据开放实践的回顾、特点的分析及Data.gov门户网站功能的分解,并结合北京、上海两地政府数据开放平台建设的现状及存在的问题,"从管理和数据两个层面为中国的政府数据开放提出了相关建议。 ""	DZZW201412012",,,,,,,,,,,,,
"网上行政审批的绩效评估研究	杨兰蓉:07609620|许晓芸:32178131	7	电子政务; 行政审批; 网上行政审批; 绩效评估; 服务型政府; 公共管理;	""在界定服务型政府、网上行政审批两个概念的内涵和外延的基础上",厘清网上行政审批与服务型政府两者之间的关系,以建设服务型政府这一评估目标作为逻辑起点,创新公众深度参与的多元评估主体,借鉴戴明循环思想,构建服务型政府导向的网上行政审批绩效评估的基本框架和指标体系。强调网上行政审批评估主体应包括公众和第三方,结合公众满意度影响因素,采取定性和定量相结合的方法,"对网上行政审批进行全过程的绩效评估。 ""	DZZW201412013",,,,,,,,,,,,
"网上行政审批用户满意度的影响因素研究	吴君:07593282|许晓芸:32178131|黄栋:07599036|杨兰蓉:07609620	11	电子政务; 服务型政府; 网上行政审批; 公众满意度;	""本文基于技术接受模型(TAM)和D&M信息系统成功模型",以政府网站上所提供的网上行政审批服务为研究对象,选取安全/隐私、信任、可用性、公共服务意识、公共服务质量五个维度,对影响公众满意度各变量之间的关系进行假设,构建基于公众满意度的网上行政审批绩效评估模型。实证结果表明,可用性、公共服务意识、公共服务质量显著影响公众满意度,"而安全/隐私、信任则不显著。 ""	DZZW201412014",,,,,,,,,,,,,,
"北京智慧城市评价研究——基于3263位市民的电话调查	丛雅静1:30145651|蔡宁2:31745874	7	智慧北京; 智慧城市; 满意度; 城市信息化;	""以2013年对北京市居民进行的智慧北京建设过程中智能应用满意度电话抽样调查为基础",针对北京市居民在教育、交通、医疗、日常出行、安全感等信息化技术应用方面的调查结果,对不同性别、年龄、受教育程度和收入群体的满意度差异进行了统计分析,并进一步探讨了北京市居民智慧城市满意度的影响因素,根据分析结果,"给出了旨在提高北京市居民智慧城市建设满意度的相关建议。 ""	DZZW201412015",,,,,,,,,,,,,,,
"智慧城市系统及项目的投资运营模式研究	蒋明华1:43075052|吴运建1:43075053|丁有良2:28935507|熊刚3:24576483|孙成访1:43057970	8	智慧城市; 投资运营; 城市管理; 电子政务;	""智慧城市是城市未来发展的方向",在智慧城市建设中投资与运营模式至关重要。介绍了智慧城市的概念、系统体系和功能体系,在此基础上对智慧城市的项目结构与层次进行了研究;分析了智慧城市项目在投资运营过程中涉及到的投资主体、建设主体、运营主体以及收益模式等问题;最后,"对智慧城市项目投资运营的关键要素及几种常用的投资运营模式进行了探讨。 ""	DZZW201412016",,,,,,,,,,,,,,,,,
"电子政务信息服务质量评价模型研究综述	马轶婷:31303384|高洁:10007181	7	电子政务; 信息服务; 服务质量; 质量评价;	""界定了电子政务信息服务、电子政务信息服务质量的概念",厘清了电子政务服务与电子政务信息服务的关系,两者之间最大区别在于包含的范围和内容的差异。通过对近年来国内外电子政务信息服务质量评价研究成果的梳理,分析目前电子政务信息服务质量评价研究存在的问题:国际学者主要基于网站自身质量和公众满意度进行研究,已有研究比较全面,但相关研究只涉及核心内容的一部分,比较分散;国内学者主要基于理论提出模型,缺乏实证研究,借鉴意义不大;总体而言,国内外尚未建立一套被公认具有通用性的基于公众视角的电子政务信息服务质量评价体系。最后,"从研究方法、研究内容和研究模型等方面提出未来电子政务信息服务质量研究的重点。 ""	DZZW201412017",,,,,,,,,,
"中国政务信息系统灾备体系建设研究	王晓冬:26758315|王皓磊:32178139	7	政务信息系统; 政务灾备中心灾备体系; 应急管理; 顶层设计; 电子政务;	""围绕中国政务信息系统灾备体系建设的现实问题和迫切需要",分析了当前中国灾备中心建设缺乏统筹规划、区域布局不合理、资源应用实效不高、低水平重复建设等主要问题,阐述了加强顶层设计和统筹推动政务信息系统灾备体系布局的必要性,"研究提出了政务信息系统灾备体系的总体框架、建设原则及运行服务模式。 ""	DZZW201412018",,,,,,,,,,,,,,,,,
"论电子治理和治理能力现代化的关系	田玲:32178142|李斌:08124430	6	电子政务; 电子治理; 治理能力; 公共管理; 公共服务;	""从电子治理和治理能力现代化的内涵、特征出发",分析两者之间的相关性和契合性,认为发展电子治理是推进治理能力现代化建设的有效途径和必然选择,"也是完善国家治理体系的必然要求。 ""	DZZW201412019",,,,,,,,,,,,,,,,,
"卷首语		1	 	""<正>为了更好反应中国城市电子政务发展现状",进一步探索具有中国特色的电子政务发展道路,引导中国电子政务健康发展,国家行政学院电子政务研究中心在联合国电子政务调查评估框架下,"开展了中国城市电子政务发展水平调查工作。本期""""研究报告""""刊发该中心发布的《2014中国城市电子政务发展水平调查报告》",该文从基础准备、在线服务、电子参与、多渠道服务、新技术与新应用等方面,客观评估了中国城市电子政务发展水平,"并从深化行政体制改革、为国家治理体系和治理能力现代化提供支持等方面对中国电子政务的 ""	DZZW201412001",,,,,,,,,,,,,
"《电子政务》2014年总目录		5	 	 	DZZW201412020",,,,,,,,,,,,,,,,,,,,
"移动互联与微应用时代的公共服务与政府治理——“移动服务微治理”研讨会综述	郑磊:06712094|吕文增:31625413	4	移动互联; 微治理; 微政务; 移动公共服务; 政务微博; 政务微信; 电子治理; 电子政务;	""中国信息化专家学者""""围观基层""""系列活动之肇庆站——移动服务微治理研讨会(简称""""围观肇庆""""活动)于2014年6月28至30日在广东省肇庆市成功举办。此次活动由肇庆市公安局和复旦大学数字与移动治理实验室共同发起和主办。围绕中国第一个公安微博""""平安肇庆""""的网络问政平台","来自北京、上海、浙江、广州、武汉、天津、无锡、云南等地的30多名专家学者对移动互联与微应用时代的政府治理和公共服务进行了深度研讨。文章从移动互联网环境下的公共服务创新、移动公共服务创新面临的问题与挑战、微应用时代的政府治理模式与效果、微治理的发展方向等四个方面对此次会议的研讨成果进行了综述。 ""	DZZW201411002",,,,,,,,,,,,,,,,,,,
"国际移动公共服务研究综述	刘新萍1:30147963|李重照2:32185677|邓峰3:06694787	10	电子政务; 移动政务; 移动公共服务; 公共服务;	""基于EBSCO等数据库","以""""m-government service(s)""""和""""mobile government service(s)""""为关键词在摘要或标题中进行检索、筛选",共分析整理出52篇期刊论文和会议论文,作为研究样本。并进一步从顶层设计与公众需求、服务提供过程、服务绩效平等角度对样本文献的研究内容、研究方法进行了分析。从整体来看,移动公共服务一直以来受到持续关注,研究人员从不同视角对移动公共服务进行了研究,其研究经验和成果或许可以成为发展中国家,"尤其是中国发展移动公共服务可借鉴的经验。 ""	DZZW201411003",,,,,,,,,,,,,
"中国省级移动政务平台建设现状研究:从WAP到APP	李重照1:32185677|刘新萍2:30147963	7	电子政务; 移动政务; 政务平台; 公共服务;	""首先对移动政务和移动政务平台的概念进行了界定",以中国17个已开通的省级政府移动门户为样本,借鉴澳大利亚移动政务专家El-Kiki和Lawrence教授提出的移动政务用户满意度和使用分析模型,逐一获取和体验政府移动WAP门户和APP客户端提供的信息和服务情况,指出当前移动政务平台建设存在的主要问题。最后,探讨在技术不断革新的背景下,"推进中国移动政务平台建设的一些思路。 ""	DZZW201411005",,,,,,,,,,,,,,
"移动互联网环境下的上海市气象信息数据发布:需求、现状与探索	米卫红:22620597|巢惟忐:26865302|支星:28541515|卞娟娟:29130442	8	电子政务; 公共服务; 移动政务; 气象信息; 数据开放;	""调查分析上海公众气象服务满意度和需求现状",调研国内外主要气象信息发布渠道的数据服务现状,以及这些渠道对上海地区预报能力的一致性分析评价。基于移动互联网思维,提出以用户为中心提升上海气象部门的服务能力,加强气象服务数据的开放和共享技术研究,充分利用社会资源,着力多部门融合,实现满足用户气象服务信息的个性化需求,"为上海公众提供更有效的信息服务。最后介绍了上海气象部门基于移动互联网技术的气象服务信息数据发布实践的探索与经验。 ""	DZZW201411007",,,,,,,,,,,,
"肇庆公安网上便民服务创新的经验、成效与挑战	陈永博:26480391|陈海玲:32185678|李萍:32185679|梁小静:32185680	6	网络问政; 政务微博; 政务微信; 网上便民服务; 平安肇庆;	""肇庆市公安局积极创新网络问政新模式","在公安系统内率先分别开通""""平安肇庆""""政务微博和微信等网上便民服务平台",着力提高社会管理效能和民众服务水平。介绍了肇庆市公安机关网络问政工作平台的基本情况,总结了肇庆市网上便民服务的具体做法、成功经验和主要成效,"分析了存在的问题和下一步网上便民服务发展的思路。 ""	DZZW201411008",,,,,,,,,,,,,,,,
"卷首语		1	 	""<正>随着移动互联网的快速发展及其应用日益融入社会生活",以微博、微信等为代表的微应用开启了公共服务的新时代,给社会治理带来了新的机遇和挑战,"在中国着力推进国家治理体系和治理能力现代化的进程中必将发挥重要的作用。本期""""专题报告""""聚焦""""移动公共服务""""",介绍国外移动公共服务研究的现状,"并以几个典型案例展示中国移动公共服务的发展水平。《移动互联与微应用时代的公共服务与政府治理——""""移 ""	DZZW201411001",,,,,,,,,,,,,,,
